time,ax,ay,az,atotal
1.428,-0.02,0.00,-0.02,0.02
1.438,-0.02,0.00,0.00,0.02
1.448,-0.01,0.03,-0.03,0.04
1.458,-0.01,0.02,-0.02,0.03
1.468,-0.01,0.04,0.00,0.04
1.478,0.00,0.01,0.01,0.02
1.488,-0.01,-0.03,-0.00,0.03
1.498,0.03,-0.03,-0.03,0.05
1.508,0.04,-0.02,-0.00,0.05
1.518,0.03,-0.06,-0.00,0.07
1.528,0.01,-0.03,-0.00,0.03
1.538,0.03,-0.04,0.00,0.05
1.548,0.02,0.00,-0.02,0.03
1.558,0.05,0.02,0.00,0.05
1.568,0.02,0.00,0.01,0.02
1.578,0.04,-0.01,-0.01,0.05
1.588,0.08,0.02,-0.02,0.08
1.598,0.08,-0.01,-0.00,0.08
1.608,0.05,-0.01,0.00,0.05
1.618,0.02,-0.03,0.00,0.04
1.628,-0.03,-0.02,-0.02,0.04
1.638,-0.06,-0.00,-0.02,0.07
1.648,-0.11,-0.00,-0.04,0.11
1.658,-0.14,0.02,-0.03,0.15
1.668,-0.13,0.02,-0.04,0.14
1.678,-0.14,0.02,-0.03,0.15
1.688,-0.17,0.05,-0.06,0.18
1.698,-0.16,0.03,-0.02,0.17
1.708,-0.10,0.00,-0.03,0.10
1.718,-0.08,0.01,-0.01,0.08
1.728,-0.04,0.01,-0.02,0.05
1.737,-0.01,0.00,-0.00,0.01
1.747,0.01,0.00,-0.00,0.01
1.757,0.04,-0.02,-0.02,0.05
1.768,0.06,-0.02,0.01,0.06
1.778,0.09,-0.01,0.01,0.09
1.788,0.08,-0.03,0.01,0.09
1.797,0.08,-0.02,0.01,0.08
1.808,0.06,-0.00,0.01,0.06
1.817,0.02,0.00,-0.00,0.02
1.828,0.00,-0.01,-0.01,0.01
1.837,-0.00,0.00,-0.01,0.01
1.847,-0.03,0.01,-0.02,0.04
1.857,-0.05,-0.01,-0.01,0.05
1.868,-0.04,0.01,-0.03,0.05
1.877,-0.07,-0.01,-0.03,0.08
1.887,-0.05,-0.01,-0.01,0.06
1.897,-0.06,-0.01,-0.02,0.07
1.908,-0.02,0.01,-0.01,0.03
1.918,-0.00,-0.00,0.00,0.00
1.927,0.03,0.01,-0.01,0.03
1.937,0.02,0.00,-0.01,0.03
1.947,0.02,0.00,-0.00,0.03
1.957,0.04,0.01,-0.00,0.04
1.967,0.04,-0.02,0.00,0.04
1.977,0.02,-0.02,-0.01,0.03
1.987,0.01,-0.02,-0.01,0.03
1.997,-0.01,0.00,-0.01,0.01
2.007,-0.03,-0.00,-0.02,0.04
2.017,-0.03,-0.00,-0.02,0.03
2.027,-0.02,0.01,-0.03,0.04
2.037,-0.04,0.01,-0.00,0.04
2.047,-0.01,-0.01,-0.01,0.02
2.057,-0.01,0.00,-0.02,0.02
2.067,-0.03,-0.01,-0.03,0.04
2.077,-0.03,-0.02,-0.00,0.03
2.087,-0.02,-0.02,-0.01,0.03
2.097,0.03,-0.00,-0.01,0.03
2.107,0.01,-0.00,-0.01,0.02
2.117,0.01,-0.01,0.00,0.02
2.127,0.01,-0.01,-0.01,0.02
2.137,0.03,0.00,-0.03,0.04
2.147,0.00,-0.02,0.00,0.02
2.157,0.02,-0.03,0.01,0.04
2.167,-0.00,0.00,-0.03,0.03
2.177,-0.02,0.01,-0.02,0.03
2.187,-0.02,0.00,0.01,0.02
2.197,-0.02,0.03,-0.03,0.05
2.207,-0.01,0.02,-0.03,0.04
2.217,-0.01,-0.03,0.00,0.03
2.227,-0.02,0.01,-0.04,0.05
2.237,-0.02,-0.02,0.01,0.03
2.247,-0.03,0.01,0.00,0.04
2.257,-0.01,0.00,-0.03,0.03
2.267,0.00,-0.00,0.00,0.00
2.277,0.00,0.02,-0.03,0.03
2.287,0.01,-0.01,0.00,0.01
2.297,0.02,-0.04,-0.01,0.05
2.307,-0.01,-0.01,-0.01,0.01
2.317,-0.02,-0.03,-0.01,0.04
2.327,0.00,-0.01,-0.02,0.02
2.337,-0.02,0.01,-0.04,0.05
2.347,-0.02,0.00,0.00,0.02
2.357,-0.06,-0.01,-0.01,0.06
2.367,-0.02,0.02,-0.02,0.04
2.377,-0.00,-0.00,-0.01,0.01
2.387,0.01,0.00,0.00,0.01
2.397,0.05,-0.00,-0.02,0.05
2.407,0.01,-0.02,0.00,0.02
2.417,-0.01,-0.05,0.00,0.05
2.427,-0.01,0.01,-0.03,0.03
2.437,-0.05,-0.01,-0.01,0.05
2.447,-0.08,0.01,-0.03,0.09
2.457,-0.11,0.04,-0.03,0.13
2.467,-0.18,0.02,-0.03,0.18
2.477,-0.16,0.00,-0.02,0.17
2.487,-0.13,0.00,-0.03,0.13
2.497,-0.09,0.01,-0.03,0.10
2.507,-0.06,-0.01,-0.02,0.07
2.516,0.01,0.00,-0.02,0.02
2.527,0.05,-0.00,-0.02,0.06
2.537,0.08,0.02,-0.01,0.08
