time,ax,ay,az,atotal
1.438,0.03,-0.02,-0.01,0.04
1.448,0.01,-0.02,-0.02,0.03
1.458,0.02,-0.03,-0.02,0.04
1.468,0.02,-0.02,0.00,0.03
1.478,-0.01,-0.04,-0.01,0.04
1.488,-0.01,-0.03,-0.01,0.03
1.498,0.02,-0.02,-0.02,0.03
1.508,0.01,-0.03,-0.01,0.04
1.518,0.03,-0.03,-0.04,0.05
1.528,0.02,-0.03,-0.02,0.04
1.538,0.01,-0.02,-0.02,0.03
1.548,0.01,-0.03,-0.00,0.03
1.558,-0.01,-0.03,-0.01,0.03
1.568,0.01,-0.02,-0.02,0.04
1.578,0.01,-0.02,-0.03,0.03
1.588,0.02,-0.03,-0.01,0.04
1.598,0.01,-0.03,-0.01,0.03
1.608,0.02,-0.01,0.01,0.02
1.618,0.04,-0.01,-0.01,0.04
1.627,0.03,-0.03,-0.02,0.05
1.638,0.04,-0.02,-0.01,0.05
1.647,0.05,-0.03,0.00,0.05
1.657,0.04,-0.04,-0.01,0.05
1.668,0.05,-0.03,-0.00,0.06
1.677,0.03,-0.03,-0.01,0.04
1.687,0.02,-0.04,-0.02,0.05
1.697,0.02,-0.03,-0.02,0.04
1.707,0.03,-0.03,-0.03,0.05
1.717,0.01,-0.03,-0.02,0.04
1.727,0.00,-0.02,-0.01,0.03
1.737,0.02,-0.01,-0.01,0.02
1.747,0.02,-0.02,-0.01,0.03
1.757,-0.00,-0.02,-0.01,0.02
1.767,-0.01,-0.01,-0.03,0.03
1.777,0.01,-0.03,-0.02,0.03
1.787,-0.01,-0.02,-0.01,0.03
1.797,-0.01,-0.03,-0.01,0.03
1.807,0.00,-0.03,-0.02,0.04
1.817,-0.00,-0.03,-0.02,0.03
1.827,0.02,-0.01,-0.03,0.03
1.837,-0.00,-0.04,-0.02,0.04
1.847,0.00,-0.03,-0.00,0.03
1.857,0.00,-0.01,-0.01,0.01
1.867,0.01,-0.03,-0.02,0.04
1.877,-0.00,-0.01,-0.02,0.03
1.887,0.02,-0.03,-0.02,0.04
1.897,0.01,-0.02,-0.01,0.02
1.907,0.01,-0.02,0.00,0.02
1.917,0.03,-0.02,-0.01,0.03
1.927,0.04,-0.02,-0.02,0.05
