time,ax,ay,az,atotal
1.435,-0.04,0.00,-0.01,0.04
1.445,-0.01,-0.00,-0.03,0.03
1.455,-0.03,-0.00,-0.01,0.03
1.465,-0.04,0.01,-0.03,0.05
1.475,-0.05,-0.00,-0.03,0.06
1.485,-0.06,0.02,-0.03,0.07
1.495,-0.03,0.02,-0.03,0.05
1.505,-0.03,0.00,-0.02,0.04
1.515,-0.04,-0.00,-0.00,0.04
1.525,-0.04,-0.00,-0.01,0.04
1.535,-0.02,0.00,0.00,0.02
1.545,-0.03,0.01,0.00,0.03
1.555,-0.01,0.03,-0.03,0.04
1.565,-0.02,0.02,-0.02,0.04
1.575,-0.01,0.03,-0.02,0.03
1.585,-0.00,0.00,-0.01,0.01
1.595,-0.03,-0.00,0.00,0.03
1.605,-0.01,0.01,-0.00,0.02
1.615,-0.03,0.01,-0.01,0.03
1.625,-0.03,0.02,-0.02,0.03
1.635,-0.03,0.03,-0.02,0.05
1.645,-0.03,0.02,-0.02,0.04
1.655,-0.07,0.00,-0.02,0.08
1.665,-0.05,0.00,0.01,0.05
1.675,-0.05,-0.01,-0.01,0.05
1.685,-0.04,-0.00,-0.01,0.04
1.695,-0.04,0.03,-0.02,0.06
1.705,-0.03,0.03,-0.03,0.06
1.715,-0.00,0.01,-0.03,0.03
1.725,-0.00,0.01,-0.01,0.01
1.734,-0.01,-0.02,-0.01,0.02
1.744,-0.03,0.00,-0.01,0.03
1.754,-0.01,0.01,-0.02,0.02
1.764,-0.03,0.02,-0.03,0.04
1.774,-0.01,0.01,-0.02,0.03
1.784,-0.04,0.01,-0.02,0.05
1.794,-0.03,0.01,-0.02,0.04
1.804,-0.03,0.00,-0.02,0.04
1.814,-0.03,0.00,-0.01,0.03
1.824,-0.04,0.01,-0.01,0.04
1.834,-0.04,0.02,-0.01,0.05
1.844,-0.04,0.02,-0.04,0.06
1.854,-0.03,0.02,-0.02,0.04
1.864,-0.03,0.01,-0.01,0.03
1.874,-0.02,0.00,-0.01,0.02
1.884,-0.03,0.02,-0.00,0.03
1.894,-0.02,0.02,-0.00,0.02
1.904,-0.02,0.01,-0.00,0.02
1.914,-0.01,0.00,-0.01,0.02
1.924,-0.02,0.02,-0.01,0.03
1.934,-0.01,0.01,-0.02,0.02
1.944,-0.02,-0.00,-0.01,0.02
1.954,-0.01,0.01,-0.02,0.02
1.964,0.00,0.02,-0.02,0.03
1.974,-0.01,0.01,-0.02,0.03
1.984,-0.03,0.02,-0.03,0.04
1.994,-0.02,0.01,-0.01,0.03
2.004,-0.05,0.01,-0.01,0.05
2.014,-0.04,0.02,-0.03,0.05
2.024,-0.05,0.01,-0.01,0.05
2.034,-0.05,0.02,-0.01,0.05
2.043,-0.04,0.01,-0.02,0.04
2.054,-0.06,0.00,-0.01,0.06
2.063,-0.03,0.02,-0.01,0.04
2.073,-0.06,0.02,-0.01,0.07
2.083,-0.04,0.02,-0.01,0.04
2.093,-0.03,-0.00,0.00,0.03
2.103,-0.02,-0.00,0.00,0.02
2.113,-0.02,-0.00,-0.02,0.03
2.123,-0.02,0.01,-0.02,0.03
2.133,-0.02,0.02,-0.02,0.03
2.143,-0.03,0.01,-0.01,0.03
2.153,-0.03,0.03,-0.01,0.04
2.163,-0.05,0.03,-0.01,0.06
2.173,-0.05,0.03,-0.01,0.06
2.183,-0.05,0.00,-0.03,0.06
2.193,-0.05,0.02,-0.01,0.06
2.203,-0.04,0.03,-0.02,0.05
2.213,-0.03,0.02,-0.01,0.04
2.223,-0.05,0.02,-0.01,0.05
2.233,-0.02,0.01,-0.01,0.03
2.243,-0.02,0.01,-0.01,0.03
2.253,-0.03,0.00,-0.02,0.03
2.263,-0.01,0.02,-0.02,0.03
2.273,-0.02,0.00,-0.02,0.03
2.283,-0.01,0.01,-0.03,0.03
2.293,-0.03,0.01,-0.01,0.03
2.303,-0.03,0.01,-0.02,0.04
2.313,-0.03,0.02,-0.03,0.05
2.323,-0.03,0.03,-0.02,0.05
2.333,-0.03,0.03,-0.02,0.04
2.343,-0.05,0.00,-0.02,0.05
2.353,-0.03,0.00,-0.01,0.03
2.363,-0.01,-0.00,-0.01,0.02
2.373,-0.03,0.01,-0.00,0.03
2.383,-0.02,0.01,-0.01,0.02
2.392,-0.02,0.02,-0.01,0.03
2.402,-0.03,0.01,-0.02,0.04
2.412,-0.02,0.00,-0.02,0.03
2.422,-0.02,0.02,-0.01,0.03
2.432,-0.01,0.02,-0.01,0.02
2.442,-0.02,0.01,-0.02,0.03
2.452,-0.03,0.00,-0.02,0.04
2.462,-0.03,0.01,-0.03,0.04
2.472,-0.03,0.01,-0.02,0.04
2.482,-0.03,0.03,-0.01,0.04
2.492,-0.03,0.02,-0.01,0.04
2.502,-0.03,0.02,-0.01,0.04
2.512,-0.04,0.02,-0.02,0.05
2.522,-0.03,0.02,-0.01,0.03
2.532,-0.03,0.01,-0.01,0.03
2.542,-0.03,0.02,-0.02,0.04
2.552,-0.04,0.01,-0.01,0.05
