time,ax,ay,az,atotal
1.408,-0.10,-0.00,-0.04,0.11
1.418,-0.04,-0.02,-0.02,0.05
1.428,-0.04,-0.01,-0.01,0.04
1.438,0.03,-0.01,-0.01,0.03
1.448,0.01,0.01,-0.02,0.02
1.458,0.06,0.02,-0.02,0.06
1.468,0.03,0.01,-0.01,0.04
1.478,0.06,-0.00,-0.02,0.06
1.488,0.05,-0.01,-0.02,0.05
1.498,0.02,-0.00,-0.01,0.03
1.508,0.02,-0.03,-0.03,0.04
1.518,0.02,-0.02,-0.02,0.04
1.528,-0.02,-0.02,-0.03,0.04
1.538,-0.02,-0.02,-0.01,0.03
1.548,0.01,-0.01,-0.02,0.02
1.558,0.05,-0.03,-0.01,0.06
1.568,0.04,-0.02,-0.01,0.05
1.578,0.00,-0.01,-0.01,0.02
1.588,-0.01,-0.02,0.00,0.02
1.597,-0.03,-0.01,-0.01,0.03
1.608,-0.05,0.01,-0.01,0.05
1.617,-0.05,0.00,-0.02,0.05
1.627,-0.05,-0.01,-0.02,0.06
1.638,-0.09,-0.01,-0.02,0.10
1.647,-0.08,-0.00,-0.00,0.08
1.657,-0.06,-0.00,-0.00,0.06
1.667,-0.04,-0.01,-0.02,0.05
1.677,-0.03,-0.01,-0.02,0.04
1.687,-0.01,-0.01,-0.02,0.02
1.697,0.01,-0.01,-0.01,0.02
1.707,-0.00,-0.02,-0.00,0.02
1.717,0.01,-0.03,-0.02,0.04
1.727,-0.00,-0.03,-0.02,0.04
1.737,-0.01,-0.01,-0.03,0.04
1.747,-0.00,-0.02,-0.01,0.02
1.757,-0.02,-0.03,-0.01,0.03
1.767,-0.01,-0.01,-0.03,0.03
1.777,0.02,-0.02,-0.01,0.03
1.787,-0.02,-0.01,-0.03,0.04
1.797,-0.02,-0.01,-0.03,0.03
1.807,0.00,-0.02,-0.02,0.03
1.817,0.02,-0.01,-0.01,0.02
1.827,0.03,-0.02,-0.01,0.04
1.837,0.02,-0.01,-0.02,0.03
1.847,0.01,-0.02,-0.01,0.03
1.857,0.03,-0.01,-0.01,0.03
1.867,0.01,-0.01,-0.01,0.02
1.877,0.01,-0.01,-0.02,0.02
1.887,0.07,-0.00,-0.02,0.07
1.897,0.07,-0.02,0.00,0.07
1.907,0.01,-0.02,-0.01,0.02
1.917,0.00,-0.02,0.00,0.02
1.927,0.05,-0.01,-0.02,0.05
1.937,-0.03,0.00,-0.02,0.04
1.947,-0.03,0.01,-0.02,0.04
1.957,-0.02,-0.01,-0.03,0.04
1.967,-0.05,-0.01,-0.01,0.05
1.977,-0.07,0.01,-0.01,0.07
1.987,-0.05,0.00,-0.02,0.05
1.997,-0.06,-0.02,-0.02,0.07
2.007,-0.06,-0.02,-0.01,0.06
2.017,-0.04,-0.01,-0.02,0.04
2.027,-0.01,-0.01,-0.01,0.02
2.037,-0.00,-0.04,-0.02,0.04
2.047,0.01,-0.02,-0.01,0.03
2.057,0.01,-0.01,-0.03,0.03
2.067,0.01,-0.02,-0.01,0.02
2.077,0.02,-0.01,-0.03,0.04
2.087,0.02,-0.01,-0.02,0.03
2.097,0.01,-0.01,-0.01,0.02
2.107,0.02,0.01,-0.01,0.02
2.117,0.00,-0.01,-0.02,0.02
2.127,0.01,-0.00,-0.01,0.01
2.137,-0.03,0.01,-0.01,0.03
2.147,-0.03,-0.00,-0.02,0.04
2.157,-0.03,-0.01,-0.03,0.05
2.167,0.00,-0.01,-0.01,0.02
2.177,-0.02,-0.03,-0.02,0.04
2.187,-0.01,-0.02,-0.02,0.03
2.197,0.04,-0.02,-0.02,0.05
2.207,0.03,-0.02,-0.01,0.04
2.217,0.02,-0.04,-0.01,0.04
2.227,0.03,-0.03,-0.02,0.05
2.237,0.03,-0.01,-0.01,0.04
2.247,0.01,-0.03,-0.02,0.04
2.256,0.01,-0.02,-0.02,0.03
2.266,-0.01,-0.02,-0.00,0.03
2.276,-0.02,0.01,-0.04,0.04
2.286,-0.06,-0.01,-0.04,0.07
2.296,-0.06,-0.01,-0.02,0.06
2.306,-0.04,-0.02,-0.00,0.04
2.316,-0.01,-0.02,-0.02,0.03
2.326,-0.01,-0.01,-0.02,0.02
2.336,0.02,-0.01,-0.03,0.04
2.346,-0.00,-0.01,-0.01,0.01
2.356,0.03,0.01,0.00,0.03
2.366,0.00,-0.03,-0.01,0.03
2.376,-0.00,-0.02,-0.02,0.03
2.386,-0.02,-0.01,-0.01,0.02
2.396,-0.04,-0.01,-0.01,0.04
2.406,-0.01,0.01,-0.02,0.02
2.416,0.02,0.00,-0.02,0.03
2.426,0.05,-0.02,-0.00,0.06
2.436,0.02,-0.02,-0.02,0.03
2.446,-0.01,0.00,-0.02,0.02
2.456,0.03,0.00,-0.03,0.04
2.466,0.03,0.00,-0.01,0.03
2.476,-0.05,-0.02,-0.01,0.05
2.486,-0.08,-0.01,-0.01,0.08
2.496,-0.07,-0.01,-0.01,0.07
2.506,-0.09,-0.01,-0.01,0.09
2.516,-0.08,-0.01,-0.03,0.08
2.526,-0.07,-0.02,-0.01,0.07
2.536,-0.02,-0.01,0.01,0.03
2.546,-0.02,-0.04,-0.03,0.05
2.556,0.01,-0.01,-0.02,0.03
2.566,0.01,-0.01,-0.02,0.02
2.576,-0.00,0.01,-0.03,0.03
2.586,-0.01,-0.01,-0.03,0.03
2.596,0.00,-0.00,-0.00,0.00
2.606,0.01,-0.01,-0.01,0.02
2.616,-0.01,-0.02,-0.02,0.03
2.626,-0.01,-0.02,-0.01,0.02
2.636,-0.02,0.00,-0.02,0.03
2.646,-0.03,-0.01,-0.02,0.03
2.656,-0.01,-0.01,-0.01,0.02
2.666,0.01,-0.04,-0.02,0.04
2.676,0.02,-0.03,-0.02,0.04
2.686,-0.01,-0.01,-0.02,0.02
2.696,-0.00,-0.02,-0.02,0.03
2.706,0.02,0.00,-0.00,0.02
2.716,-0.01,-0.03,-0.01,0.03
2.726,-0.00,-0.03,-0.02,0.04
2.736,-0.01,-0.01,-0.02,0.03
2.746,0.02,-0.01,-0.01,0.02
2.756,0.03,-0.03,-0.02,0.05
2.766,0.01,-0.01,-0.01,0.02
2.776,0.04,-0.02,-0.01,0.05
2.786,0.01,-0.01,-0.03,0.03
2.796,-0.02,0.00,-0.01,0.03
2.806,-0.02,-0.01,-0.02,0.03
2.816,0.02,-0.02,-0.00,0.03
2.826,0.00,-0.02,-0.01,0.03
2.836,-0.03,-0.03,-0.02,0.05
2.846,-0.05,-0.01,-0.02,0.05
2.856,-0.01,0.01,-0.03,0.03
2.866,-0.04,-0.01,-0.02,0.04
2.876,-0.06,-0.00,-0.02,0.06
2.886,-0.04,-0.05,-0.02,0.07
2.896,-0.03,-0.03,-0.01,0.04
2.906,-0.00,-0.02,-0.01,0.02
2.916,-0.04,-0.02,-0.02,0.05
2.926,-0.00,-0.01,-0.03,0.03
2.936,0.00,-0.01,-0.02,0.03
2.945,-0.01,-0.02,-0.01,0.03
2.955,-0.03,-0.03,-0.02,0.04
2.965,-0.02,-0.02,-0.01,0.03
2.975,0.01,-0.03,-0.01,0.03
2.986,-0.01,-0.03,0.00,0.03
2.995,0.01,-0.01,-0.02,0.03
3.005,-0.04,-0.00,-0.03,0.05
3.015,-0.04,-0.01,-0.00,0.04
3.026,-0.03,-0.02,-0.02,0.04
3.035,-0.03,-0.02,-0.00,0.04
3.045,-0.05,-0.01,0.00,0.05
3.055,-0.03,0.00,-0.01,0.03
3.065,-0.05,-0.02,-0.02,0.06
3.075,-0.05,-0.00,-0.02,0.05
3.085,-0.03,-0.00,-0.02,0.04
3.095,-0.02,0.00,-0.01,0.02
3.105,0.03,-0.02,-0.01,0.03
3.115,0.00,-0.00,-0.02,0.02
3.125,0.01,-0.02,-0.02,0.03
3.135,-0.00,-0.02,-0.01,0.02
3.145,-0.00,-0.01,-0.02,0.02
3.156,-0.04,-0.02,-0.02,0.05
3.165,-0.02,-0.02,0.00,0.03
3.175,0.04,-0.02,-0.02,0.05
