time,ax,ay,az,atotal
1.058,-0.00,0.01,-0.00,0.01
1.068,-0.00,0.00,-0.02,0.02
1.078,0.00,0.01,-0.01,0.02
1.088,-0.02,0.01,-0.02,0.03
1.098,-0.02,0.01,-0.02,0.03
1.108,-0.03,0.02,-0.02,0.04
1.118,-0.02,0.01,0.00,0.02
1.128,-0.01,0.02,-0.00,0.02
1.138,-0.01,-0.01,-0.01,0.01
1.148,-0.00,0.01,-0.02,0.02
1.158,0.01,0.00,-0.02,0.02
1.168,0.00,0.01,-0.02,0.02
1.178,0.02,0.01,-0.01,0.03
1.188,-0.01,0.00,-0.01,0.02
1.198,0.00,0.01,-0.01,0.01
1.208,-0.02,0.00,-0.00,0.02
1.218,-0.03,-0.00,-0.01,0.04
1.228,-0.03,0.01,-0.01,0.03
1.238,-0.04,0.00,-0.01,0.04
1.248,-0.03,-0.00,-0.01,0.04
1.258,-0.01,0.01,-0.01,0.02
1.268,-0.01,0.01,-0.02,0.02
1.278,0.01,0.01,-0.02,0.02
1.288,0.01,0.01,-0.01,0.02
1.298,0.02,0.01,-0.02,0.03
1.308,0.01,0.02,-0.01,0.02
1.318,0.00,0.01,-0.01,0.01
1.328,-0.02,0.01,-0.02,0.03
1.338,-0.01,0.02,-0.01,0.02
1.348,-0.03,0.01,-0.01,0.03
1.358,-0.03,0.01,-0.02,0.04
1.368,-0.03,0.01,-0.01,0.04
1.378,-0.02,0.03,-0.02,0.04
1.388,-0.01,0.00,-0.02,0.02
1.398,0.00,0.01,-0.01,0.02
1.408,0.01,0.00,-0.00,0.01
1.418,-0.01,0.01,-0.02,0.02
1.428,-0.00,0.01,-0.02,0.02
1.438,0.01,0.00,-0.00,0.01
1.448,-0.01,0.00,-0.02,0.02
1.458,-0.01,0.01,-0.01,0.02
1.468,-0.02,0.01,-0.02,0.03
1.478,-0.02,-0.01,-0.01,0.02
1.488,-0.00,0.01,-0.01,0.02
1.497,-0.02,0.00,-0.01,0.02
1.507,0.00,0.01,-0.01,0.01
1.517,-0.01,0.02,-0.01,0.03
1.528,0.01,-0.00,-0.02,0.02
1.538,-0.01,0.01,-0.01,0.02
1.547,-0.01,0.01,0.00,0.02
1.557,-0.05,0.01,-0.01,0.05
1.567,-0.03,0.02,-0.02,0.04
1.577,-0.01,0.01,-0.01,0.01
1.587,-0.01,0.01,-0.01,0.02
1.597,-0.00,0.01,-0.00,0.01
1.607,-0.01,0.01,-0.02,0.02
1.618,-0.02,0.01,-0.01,0.02
1.627,-0.00,0.01,-0.02,0.02
1.637,-0.00,-0.00,-0.00,0.01
1.647,-0.01,-0.01,-0.01,0.02
1.658,-0.02,0.01,-0.02,0.03
1.667,0.01,-0.00,-0.01,0.01
1.677,-0.01,0.00,-0.02,0.03
1.687,-0.02,0.02,-0.02,0.03
1.697,-0.02,0.02,-0.01,0.03
1.707,-0.02,0.01,-0.01,0.03
1.717,-0.02,-0.01,-0.02,0.03
1.727,-0.00,0.00,-0.02,0.02
1.738,0.00,-0.00,-0.02,0.02
1.747,-0.01,0.01,-0.02,0.02
1.757,-0.01,0.01,-0.01,0.02
1.767,0.00,0.00,-0.00,0.00
1.778,-0.01,0.01,-0.01,0.02
1.787,-0.01,-0.00,-0.01,0.01
1.797,0.00,0.01,0.01,0.01
1.807,-0.01,0.01,-0.01,0.02
1.818,-0.03,0.02,-0.00,0.03
1.827,-0.01,-0.00,-0.01,0.01
1.837,-0.01,0.02,0.00,0.02
1.847,-0.00,0.02,-0.02,0.03
1.857,-0.00,0.02,-0.01,0.02
1.867,-0.02,-0.00,-0.03,0.03
1.877,0.03,-0.01,-0.00,0.03
1.887,-0.05,0.00,-0.00,0.05
1.897,-0.01,-0.01,0.01,0.01
1.907,-0.02,0.01,-0.00,0.02
1.917,-0.03,0.03,-0.01,0.05
1.927,-0.06,-0.00,-0.02,0.06
1.937,-0.03,0.01,-0.02,0.04
1.947,-0.04,-0.02,-0.01,0.05
1.957,-0.01,-0.01,-0.02,0.02
1.967,-0.00,-0.01,-0.00,0.01
1.977,0.02,0.01,0.00,0.02
1.987,0.01,0.01,-0.01,0.02
1.997,0.04,-0.00,-0.03,0.04
2.007,0.00,0.02,-0.01,0.02
2.017,0.02,0.00,-0.01,0.02
2.027,-0.03,-0.00,-0.01,0.03
2.037,-0.02,0.03,-0.01,0.04
2.047,-0.02,0.02,-0.02,0.03
2.057,-0.05,0.03,-0.02,0.07
2.067,-0.03,0.01,-0.02,0.03
2.077,-0.02,0.02,0.01,0.03
2.087,0.01,-0.00,-0.01,0.02
2.097,-0.02,0.01,-0.01,0.02
2.107,0.02,-0.00,-0.02,0.02
2.117,-0.01,0.00,-0.02,0.02
2.127,0.01,-0.01,-0.01,0.02
2.137,-0.01,-0.00,-0.01,0.02
2.147,-0.00,-0.01,-0.01,0.01
2.157,-0.00,-0.01,-0.02,0.02
2.166,-0.02,0.00,-0.01,0.03
2.177,-0.01,0.01,-0.00,0.01
2.187,-0.00,0.02,0.00,0.02
2.197,-0.02,0.00,-0.00,0.02
2.206,-0.03,0.01,-0.01,0.03
2.216,-0.02,-0.00,-0.02,0.02
2.226,-0.01,0.01,-0.01,0.02
2.236,-0.02,0.02,-0.01,0.03
2.246,-0.01,0.01,-0.01,0.02
2.256,0.01,0.01,-0.01,0.02
2.266,0.00,0.00,-0.01,0.01
2.276,0.00,0.01,0.00,0.01
2.286,-0.01,-0.00,-0.02,0.03
2.296,-0.03,-0.02,-0.01,0.04
2.306,-0.01,-0.00,-0.01,0.02
2.316,-0.03,0.01,-0.01,0.03
2.326,-0.02,0.01,-0.01,0.02
2.336,-0.02,0.00,-0.01,0.02
2.346,-0.01,0.01,-0.01,0.02
2.356,-0.02,0.02,-0.02,0.03
2.366,0.01,0.01,-0.01,0.01
2.376,0.00,0.00,-0.01,0.01
2.386,-0.01,0.01,-0.01,0.02
2.396,-0.01,0.01,-0.00,0.01
2.406,-0.01,0.02,0.00,0.02
2.416,-0.02,-0.00,-0.02,0.03
2.426,0.01,0.00,-0.01,0.02
2.436,-0.00,0.02,-0.02,0.03
2.446,-0.01,0.01,-0.00,0.02
2.456,-0.00,0.01,-0.01,0.01
2.466,-0.01,0.01,-0.01,0.01
2.476,-0.03,0.03,-0.01,0.04
2.486,-0.01,0.00,-0.02,0.02
2.496,-0.03,-0.00,-0.03,0.04
2.506,-0.02,0.01,-0.02,0.03
2.516,-0.02,0.02,-0.02,0.04
2.526,-0.01,0.00,-0.02,0.02
2.536,-0.01,0.00,-0.01,0.01
2.546,-0.02,-0.00,0.00,0.02
2.556,0.01,0.00,-0.00,0.01
2.566,0.01,-0.01,-0.03,0.03
2.576,-0.01,0.02,-0.01,0.02
2.586,-0.00,0.03,-0.01,0.03
2.596,-0.01,0.00,-0.02,0.02
2.606,-0.01,-0.00,-0.01,0.02
2.616,-0.01,0.00,0.00,0.01
2.626,-0.03,0.01,0.00,0.03
2.636,-0.01,0.01,-0.00,0.02
2.646,-0.02,0.01,-0.01,0.03
2.656,0.01,0.01,-0.02,0.02
2.666,-0.01,0.00,-0.02,0.02
2.676,-0.01,0.00,-0.02,0.03
2.686,0.00,0.01,-0.02,0.02
2.696,0.02,0.01,-0.01,0.03
2.706,0.01,-0.00,0.00,0.01
2.716,0.01,0.02,-0.01,0.02
2.726,0.00,0.02,0.00,0.02
2.736,-0.01,0.02,-0.01,0.03
2.746,-0.04,0.01,-0.00,0.04
2.756,-0.03,0.01,-0.00,0.03
2.766,-0.05,0.00,-0.01,0.05
2.776,-0.03,-0.01,-0.00,0.03
2.786,-0.04,0.01,-0.02,0.04
2.796,-0.03,0.00,-0.02,0.03
2.805,-0.01,-0.00,0.01,0.01
2.815,0.02,0.00,-0.02,0.02
2.826,0.01,0.00,-0.02,0.02
2.835,0.01,-0.01,-0.01,0.02
2.845,0.01,0.01,-0.02,0.03
2.855,0.01,0.02,-0.02,0.03
2.865,-0.00,0.02,-0.01,0.02
2.875,-0.02,0.01,0.00,0.02
2.885,-0.04,0.02,-0.02,0.04
2.895,-0.04,0.01,-0.02,0.04
2.905,-0.04,0.01,-0.00,0.05
2.915,-0.02,0.02,-0.01,0.04
2.925,-0.03,0.01,-0.01,0.03
2.935,-0.00,0.01,-0.01,0.01
2.945,0.01,0.01,-0.03,0.03
2.955,-0.01,0.00,-0.01,0.02
2.965,0.02,0.02,-0.01,0.03
2.975,-0.00,0.01,-0.01,0.01
2.985,-0.00,0.01,-0.01,0.01
2.995,0.00,0.01,-0.01,0.01
3.005,-0.01,0.02,-0.01,0.03
3.015,-0.01,-0.01,-0.01,0.01
3.025,-0.05,0.00,-0.00,0.05
3.035,-0.00,0.01,0.01,0.02
3.045,-0.01,0.01,0.00,0.02
3.055,-0.02,0.02,-0.01,0.03
3.065,-0.02,0.01,-0.01,0.03
3.075,-0.01,0.00,-0.02,0.02
3.085,-0.01,0.01,-0.02,0.02
3.095,-0.01,0.00,0.00,0.01
3.105,0.01,0.00,-0.02,0.02
3.115,0.01,0.01,-0.01,0.02
3.125,0.01,0.01,-0.01,0.02
3.135,-0.02,0.02,-0.01,0.03
3.145,-0.03,0.00,-0.01,0.03
3.155,-0.02,0.00,-0.01,0.03
3.165,-0.03,0.00,-0.02,0.04
3.175,-0.02,0.01,-0.02,0.02
3.185,-0.03,0.02,-0.00,0.03
3.195,-0.03,0.01,-0.01,0.04
3.205,-0.00,0.00,-0.01,0.01
3.215,-0.01,0.00,0.00,0.01
3.225,0.00,0.02,-0.01,0.02
3.235,0.01,0.01,0.00,0.01
3.245,0.02,0.01,-0.02,0.03
3.255,0.01,0.02,-0.03,0.03
3.265,-0.02,-0.00,-0.01,0.02
3.275,-0.02,0.01,-0.01,0.02
3.285,-0.02,0.00,-0.01,0.03
3.295,-0.03,-0.00,-0.02,0.03
3.305,-0.02,-0.00,-0.02,0.03
3.315,-0.01,0.01,-0.00,0.02
3.325,-0.00,0.01,-0.01,0.02
3.335,-0.02,-0.00,-0.02,0.02
3.345,-0.02,0.00,-0.01,0.02
3.355,-0.02,0.00,-0.00,0.02
3.364,0.01,0.01,0.00,0.01
3.375,0.01,0.02,-0.03,0.03
3.384,-0.00,0.00,-0.01,0.01
3.395,0.01,0.02,-0.01,0.03
3.404,-0.01,0.01,-0.02,0.02
3.414,-0.02,0.01,-0.01,0.03
3.424,-0.02,0.01,-0.01,0.03
3.434,-0.01,0.02,-0.02,0.03
3.445,-0.02,0.01,-0.01,0.03
3.454,-0.02,0.01,-0.00,0.02
3.464,-0.01,0.03,0.00,0.03
3.474,-0.00,0.02,-0.00,0.02
3.484,-0.00,-0.00,0.01,0.01
3.494,-0.02,-0.01,-0.01,0.02
3.504,-0.01,-0.00,-0.02,0.02
3.514,-0.00,0.01,-0.02,0.02
3.524,-0.00,0.00,-0.00,0.00
3.534,-0.01,0.00,-0.02,0.02
3.544,-0.02,0.01,0.00,0.02
3.554,-0.02,0.01,-0.02,0.03
3.564,-0.01,0.01,-0.01,0.02
3.574,-0.01,0.02,-0.01,0.03
3.584,-0.02,0.00,-0.01,0.02
3.594,-0.03,0.01,-0.02,0.04
3.604,-0.01,0.01,-0.02,0.02
3.614,0.00,0.03,-0.01,0.03
3.624,-0.01,0.01,-0.02,0.02
3.634,0.00,0.01,-0.02,0.02
3.644,0.00,0.02,-0.01,0.02
3.654,-0.01,0.01,-0.01,0.02
3.664,-0.02,0.01,-0.02,0.03
3.674,-0.02,-0.00,-0.01,0.03
3.684,-0.02,0.00,-0.01,0.02
3.694,-0.01,-0.00,-0.01,0.02
3.704,-0.00,0.02,-0.00,0.02
3.714,-0.01,0.01,-0.01,0.02
3.724,-0.01,0.01,-0.01,0.02
3.734,-0.01,0.01,-0.03,0.03
3.744,-0.01,0.02,-0.02,0.03
3.754,-0.01,0.01,-0.01,0.02
3.764,0.00,-0.00,-0.02,0.02
3.774,-0.01,0.01,-0.02,0.02
3.784,-0.00,-0.00,-0.02,0.02
3.794,0.01,0.00,0.00,0.01
3.804,-0.02,0.01,-0.00,0.02
3.814,-0.01,-0.01,-0.01,0.02
3.824,-0.01,0.01,-0.01,0.02
3.834,-0.01,0.01,-0.02,0.03
3.844,-0.02,0.02,-0.03,0.04
3.854,-0.00,0.01,-0.01,0.01
3.864,-0.01,0.01,-0.01,0.02
3.874,-0.02,0.00,-0.03,0.03
3.884,-0.03,0.01,-0.01,0.03
3.894,-0.02,0.02,-0.01,0.03
3.904,-0.02,0.01,-0.00,0.02
3.914,-0.03,0.00,-0.01,0.03
3.924,-0.02,-0.00,-0.01,0.02
3.934,-0.01,0.00,-0.00,0.01
3.944,-0.01,0.02,0.00,0.02
3.954,-0.01,0.02,-0.00,0.02
3.964,-0.01,-0.00,-0.01,0.02
3.974,-0.01,-0.01,-0.02,0.02
3.984,-0.00,0.00,-0.02,0.02
3.994,-0.01,-0.00,-0.02,0.02
4.003,-0.03,-0.00,-0.01,0.03
4.013,-0.02,0.01,-0.01,0.03
4.024,-0.02,0.01,-0.00,0.02
4.033,-0.02,-0.01,-0.01,0.03
4.043,-0.01,0.02,-0.02,0.03
4.053,-0.02,0.01,-0.01,0.02
4.063,-0.02,0.04,-0.02,0.05
4.074,-0.02,0.02,-0.00,0.02
4.083,-0.01,0.00,-0.01,0.02
4.093,-0.00,0.02,-0.02,0.03
4.103,-0.02,0.02,-0.02,0.03
4.113,-0.02,-0.00,-0.00,0.02
4.123,-0.01,-0.00,-0.01,0.02
4.133,-0.02,0.02,-0.01,0.03
4.143,0.01,0.03,-0.01,0.04
4.153,-0.01,0.01,-0.01,0.02
4.163,-0.01,0.01,-0.00,0.01
4.173,-0.03,0.00,-0.00,0.03
4.183,-0.02,-0.00,-0.02,0.03
4.193,-0.02,0.01,-0.00,0.02
4.203,-0.02,0.01,0.00,0.03
4.213,-0.02,-0.01,0.00,0.02
4.223,-0.02,-0.00,-0.01,0.02
4.233,-0.01,0.00,-0.02,0.02
4.243,-0.03,-0.01,-0.00,0.03
4.253,-0.01,0.01,-0.01,0.02
4.263,-0.01,0.03,-0.01,0.03
4.273,-0.01,0.01,-0.01,0.02
4.283,-0.01,0.01,-0.01,0.02
4.293,-0.00,0.01,-0.01,0.02
4.303,-0.01,0.00,-0.01,0.01
4.313,-0.02,0.01,-0.01,0.02
4.323,-0.02,-0.00,-0.02,0.03
4.333,-0.03,0.01,-0.02,0.04
4.343,-0.00,0.02,-0.01,0.02
4.353,-0.01,0.01,-0.01,0.01
4.363,-0.02,0.02,-0.02,0.04
4.373,-0.02,0.02,-0.01,0.03
4.383,0.00,0.01,-0.01,0.01
4.393,-0.02,0.01,-0.01,0.02
4.403,-0.00,0.01,-0.01,0.02
4.413,-0.01,0.00,-0.01,0.01
4.423,-0.02,0.02,-0.01,0.02
4.433,-0.02,0.02,-0.01,0.03
4.443,-0.03,0.02,-0.01,0.04
4.453,-0.02,0.01,-0.01,0.02
4.463,-0.02,0.01,-0.01,0.02
4.473,-0.01,0.02,-0.02,0.03
4.483,-0.02,0.01,0.00,0.02
4.493,-0.02,0.02,-0.02,0.03
4.503,-0.01,0.02,-0.01,0.02
4.513,-0.01,0.00,-0.02,0.02
4.523,-0.02,0.01,-0.01,0.02
4.533,-0.00,0.01,-0.00,0.01
4.543,-0.00,-0.00,-0.01,0.01
4.553,-0.02,0.01,0.00,0.02
4.563,-0.01,-0.01,0.01,0.01
4.573,-0.02,0.01,-0.02,0.03
4.583,-0.01,0.02,0.01,0.03
4.593,-0.02,0.03,-0.01,0.04
4.603,-0.01,0.02,0.00,0.02
4.613,-0.02,0.00,0.01,0.02
4.623,-0.03,0.01,0.00,0.03
4.633,-0.02,0.02,-0.01,0.02
4.642,-0.02,0.01,-0.03,0.03
4.653,-0.01,0.01,-0.00,0.01
4.662,-0.01,-0.00,-0.01,0.02
4.672,-0.00,0.01,-0.01,0.01
4.682,-0.01,-0.01,-0.01,0.01
4.692,-0.02,0.02,0.01,0.03
4.702,-0.00,0.02,-0.01,0.02
4.712,-0.01,0.01,-0.00,0.01
4.722,-0.02,0.00,-0.01,0.02
4.732,-0.02,-0.00,-0.02,0.03
4.742,-0.01,0.01,-0.00,0.02
4.752,-0.02,0.01,-0.02,0.03
4.762,-0.03,-0.00,-0.01,0.03
4.772,-0.03,0.03,0.00,0.04
4.782,-0.02,0.01,-0.00,0.02
4.792,-0.02,0.01,-0.00,0.02
4.802,-0.01,-0.01,-0.01,0.02
4.812,-0.02,0.01,-0.02,0.03
4.822,-0.02,0.01,-0.01,0.02
4.832,-0.02,0.01,-0.02,0.03
4.842,-0.02,0.01,0.00,0.02
4.852,-0.01,0.01,-0.00,0.02
4.862,-0.02,-0.00,-0.01,0.02
4.872,-0.03,0.01,-0.00,0.03
4.882,-0.02,0.01,-0.00,0.02
4.892,-0.01,-0.00,-0.02,0.02
4.902,-0.00,0.01,-0.00,0.01
4.912,0.00,0.03,-0.01,0.03
4.922,-0.01,0.01,-0.01,0.02
4.932,-0.01,0.01,0.01,0.02
4.942,-0.01,0.01,-0.01,0.02
4.952,-0.02,0.01,-0.00,0.02
4.962,-0.02,0.01,-0.00,0.02
4.972,-0.00,-0.01,-0.03,0.03
4.982,-0.01,0.02,-0.01,0.03
4.992,-0.02,0.01,0.01,0.02
5.002,-0.03,0.00,-0.02,0.03
5.012,-0.01,0.01,0.01,0.02
5.022,-0.02,-0.00,-0.01,0.03
5.032,-0.02,0.01,-0.02,0.03
5.042,-0.04,0.01,-0.02,0.04
5.052,-0.02,-0.01,-0.02,0.03
5.062,-0.03,0.00,-0.02,0.03
5.072,0.00,0.00,0.00,0.00
5.082,-0.01,-0.00,-0.00,0.01
5.092,-0.01,-0.01,-0.02,0.02
5.102,-0.01,-0.00,-0.00,0.01
5.112,0.00,-0.00,-0.01,0.01
5.122,-0.00,0.01,-0.01,0.02
5.132,-0.01,0.00,-0.00,0.01
5.142,-0.02,0.01,-0.01,0.02
5.152,-0.03,0.01,-0.02,0.04
5.162,-0.02,0.00,-0.01,0.02
5.172,-0.02,0.02,0.00,0.03
5.182,-0.01,0.00,-0.01,0.01
5.192,-0.02,-0.01,0.02,0.03
5.202,-0.01,0.01,-0.01,0.02
5.212,-0.02,0.01,-0.01,0.03
5.222,-0.01,0.02,0.01,0.03
5.232,-0.02,0.01,0.00,0.02
5.242,0.00,0.03,-0.02,0.03
5.252,-0.01,0.03,-0.02,0.04
5.261,-0.00,0.04,-0.02,0.04
5.272,-0.00,0.18,0.08,0.20
5.282,0.00,-0.11,-0.11,0.15
5.292,0.03,0.36,0.11,0.38
5.301,-0.14,0.03,0.01,0.14
5.311,0.05,0.33,0.04,0.34
5.321,0.09,0.12,-0.02,0.15
5.331,-0.08,0.22,0.03,0.24
5.341,-0.08,0.31,0.02,0.32
5.352,0.06,0.29,0.00,0.29
5.361,0.07,0.20,0.01,0.21
5.371,-0.04,0.39,0.03,0.39
5.381,-0.02,0.17,-0.05,0.18
5.391,-0.03,0.33,0.06,0.33
5.401,0.12,0.21,-0.01,0.24
5.411,-0.12,0.13,-0.05,0.18
5.421,0.00,0.46,0.07,0.46
5.431,-0.07,0.05,-0.09,0.13
5.441,0.10,0.55,0.08,0.57
5.451,-0.14,-0.02,-0.06,0.15
5.461,-0.00,0.57,0.07,0.58
5.471,0.02,0.20,0.07,0.21
5.481,-0.08,0.33,-0.10,0.35
5.491,0.16,0.50,0.09,0.53
5.501,-0.11,0.45,0.07,0.47
5.511,-0.07,0.26,-0.01,0.27
5.521,0.17,0.46,-0.01,0.49
5.531,-0.05,0.46,-0.04,0.46
5.541,-0.04,0.84,0.10,0.84
5.551,0.03,0.49,-0.06,0.49
5.561,0.04,0.90,0.05,0.91
5.571,-0.12,0.52,-0.09,0.54
5.581,0.14,0.87,0.10,0.89
5.591,0.15,0.41,-0.02,0.44
5.601,-0.01,0.70,0.14,0.72
5.611,0.03,0.61,0.06,0.61
5.621,0.04,0.65,0.03,0.65
5.631,0.12,0.72,0.03,0.73
5.641,-0.03,0.66,0.03,0.66
5.651,-0.02,0.72,0.10,0.73
5.661,-0.08,0.68,0.05,0.69
5.671,-0.02,0.64,-0.03,0.64
5.681,0.00,0.75,0.07,0.76
5.691,-0.16,0.57,0.05,0.60
5.701,0.12,0.59,0.01,0.60
5.711,-0.06,0.49,0.02,0.49
5.721,-0.03,0.65,0.07,0.65
5.731,-0.04,0.72,-0.02,0.72
5.741,0.07,0.74,-0.05,0.75
5.751,0.02,0.81,0.03,0.81
5.761,-0.08,0.74,0.07,0.74
5.771,0.11,0.66,0.07,0.68
5.781,-0.05,0.54,0.04,0.54
5.791,0.14,0.56,0.10,0.59
5.801,-0.00,0.32,-0.02,0.32
5.810,0.09,0.62,0.05,0.63
5.821,-0.10,0.85,0.11,0.86
5.831,0.15,0.76,0.04,0.77
5.841,0.12,0.79,0.02,0.80
5.851,-0.02,0.66,-0.02,0.66
5.860,-0.04,0.15,-0.05,0.16
5.871,-0.01,0.49,0.13,0.51
5.881,0.05,0.34,0.06,0.35
5.891,0.09,0.79,0.15,0.81
5.901,-0.26,0.58,-0.05,0.63
5.910,0.22,0.78,-0.01,0.81
5.920,-0.23,0.38,-0.11,0.45
5.930,0.10,0.43,0.11,0.46
5.940,-0.18,0.55,0.08,0.58
5.950,0.14,0.65,0.03,0.67
5.960,0.01,0.99,0.01,0.99
5.970,-0.03,0.67,-0.12,0.68
5.980,0.02,0.65,0.02,0.65
5.990,-0.16,-0.17,0.09,0.25
6.000,-0.05,0.28,0.15,0.32
6.010,0.13,0.58,0.16,0.61
6.020,-0.27,0.66,-0.02,0.71
6.030,0.63,0.92,0.14,1.12
6.040,-0.36,0.50,-0.11,0.63
6.050,0.57,0.70,-0.16,0.91
6.060,-0.36,0.77,-0.04,0.85
6.070,0.25,0.41,-0.03,0.48
6.080,0.04,0.48,0.13,0.50
6.090,-0.46,0.52,0.07,0.70
6.100,0.95,1.00,0.27,1.40
6.110,-0.78,-0.07,-0.03,0.79
6.120,0.47,0.38,0.00,0.61
6.130,0.15,0.55,0.08,0.58
6.140,-0.60,0.75,0.15,0.97
6.150,0.59,0.30,-0.04,0.66
6.160,-0.25,0.53,0.12,0.60
6.170,-0.23,0.82,0.00,0.85
6.180,0.57,1.22,0.13,1.35
6.190,-0.45,0.69,-0.10,0.83
6.200,-0.55,0.16,-0.27,0.64
6.210,0.55,0.42,-0.14,0.71
6.220,-0.12,0.46,0.05,0.48
6.230,-0.53,0.43,0.07,0.69
6.240,0.41,0.05,-0.08,0.42
6.250,0.63,0.99,0.19,1.19
6.260,-0.39,0.91,0.26,1.02
6.270,-0.10,0.94,0.08,0.95
6.280,0.62,0.70,0.00,0.94
6.290,0.10,0.39,-0.05,0.40
6.300,-0.44,0.33,-0.12,0.56
6.310,0.02,0.53,-0.04,0.53
6.320,0.07,0.06,0.09,0.13
6.330,0.32,-0.20,0.28,0.46
6.340,-0.42,0.77,0.36,0.95
6.350,-0.16,1.57,0.34,1.62
6.360,-0.14,0.53,-0.26,0.61
6.370,0.07,0.50,-0.34,0.61
6.380,-0.11,0.81,-0.23,0.85
6.390,-0.14,0.21,-0.54,0.60
6.400,0.27,0.94,-0.15,0.99
