time,ax,ay,az,atotal
1.418,-0.03,-0.02,0.01,0.03
1.428,-0.04,0.00,-0.02,0.04
1.438,-0.02,-0.02,-0.01,0.03
1.448,-0.01,-0.01,-0.00,0.02
1.458,-0.04,-0.00,-0.02,0.05
1.468,-0.02,-0.02,-0.01,0.03
1.478,0.02,-0.02,-0.00,0.03
1.488,0.02,-0.02,-0.00,0.02
1.498,0.03,-0.02,-0.01,0.04
1.508,0.04,-0.04,-0.01,0.06
1.518,0.02,-0.02,-0.01,0.03
1.528,0.02,-0.03,-0.00,0.04
1.538,0.03,-0.01,0.00,0.03
1.548,0.02,-0.03,0.01,0.03
1.558,-0.02,-0.01,-0.01,0.03
1.568,-0.00,-0.01,-0.01,0.01
1.578,-0.02,-0.01,0.00,0.03
1.588,-0.03,-0.01,-0.00,0.03
1.598,-0.03,-0.00,-0.02,0.04
1.608,-0.06,0.00,-0.00,0.06
1.618,-0.03,-0.01,0.00,0.03
1.628,0.01,-0.00,-0.02,0.02
1.638,0.01,-0.01,-0.00,0.02
1.648,0.00,-0.03,-0.00,0.03
1.658,0.01,-0.02,-0.01,0.03
1.667,-0.00,-0.03,-0.01,0.03
1.678,-0.01,-0.02,-0.02,0.03
1.688,-0.01,-0.03,-0.01,0.03
1.698,-0.00,-0.01,-0.00,0.01
1.708,-0.01,-0.02,-0.01,0.03
1.718,-0.01,-0.01,-0.01,0.02
1.728,-0.01,0.02,-0.01,0.02
1.737,-0.02,-0.02,-0.03,0.04
1.748,-0.01,-0.00,-0.01,0.02
1.758,-0.01,-0.00,-0.01,0.02
1.767,-0.03,-0.00,-0.01,0.03
1.777,-0.02,0.00,-0.00,0.02
1.787,0.00,-0.02,-0.01,0.02
1.797,0.01,-0.03,-0.01,0.03
1.807,0.01,-0.04,0.00,0.04
1.817,0.05,-0.03,0.00,0.06
1.827,0.01,-0.02,-0.02,0.03
1.837,0.01,-0.03,-0.01,0.03
1.847,-0.02,-0.02,-0.00,0.03
1.857,-0.00,-0.02,0.00,0.02
1.867,-0.00,-0.02,-0.01,0.03
1.877,-0.01,-0.01,-0.00,0.02
1.887,-0.00,-0.00,-0.01,0.01
1.897,-0.00,-0.00,-0.00,0.00
1.907,-0.01,-0.01,-0.01,0.02
1.917,-0.01,-0.01,-0.01,0.02
1.927,0.01,-0.01,-0.01,0.02
1.937,-0.01,-0.01,-0.01,0.02
1.947,-0.01,-0.01,-0.02,0.02
1.957,-0.02,-0.01,-0.00,0.03
1.967,-0.00,-0.03,-0.01,0.03
1.977,0.02,-0.01,-0.03,0.03
1.987,0.02,-0.03,0.00,0.03
1.997,0.02,-0.03,-0.01,0.04
2.007,0.02,-0.03,0.01,0.04
2.017,0.01,-0.02,0.01,0.02
2.027,-0.00,-0.02,-0.02,0.03
2.037,-0.02,-0.02,-0.00,0.03
2.047,-0.02,-0.02,0.01,0.04
2.057,-0.02,-0.01,-0.01,0.02
2.067,-0.02,-0.00,-0.01,0.02
2.077,-0.01,-0.01,-0.00,0.02
2.087,-0.02,-0.01,-0.01,0.03
2.097,-0.01,-0.01,-0.01,0.02
2.107,0.00,-0.02,-0.01,0.02
2.117,-0.01,-0.02,-0.01,0.03
2.127,0.01,-0.02,-0.01,0.02
2.137,-0.01,-0.01,0.01,0.02
2.147,-0.00,-0.01,-0.01,0.01
2.157,-0.03,-0.02,-0.01,0.03
2.167,-0.04,-0.01,-0.01,0.04
2.177,-0.05,-0.01,-0.01,0.05
2.187,-0.03,-0.01,-0.01,0.03
2.197,-0.04,-0.01,-0.03,0.05
2.207,-0.03,-0.01,0.01,0.03
2.217,-0.00,-0.02,0.00,0.02
2.227,0.02,-0.02,0.01,0.03
2.237,0.03,-0.03,0.00,0.04
2.247,0.01,-0.02,-0.01,0.03
2.257,-0.01,-0.02,-0.02,0.03
2.267,-0.00,-0.01,-0.01,0.02
2.277,0.00,-0.01,-0.02,0.02
2.287,-0.00,-0.02,-0.01,0.02
2.297,0.02,-0.03,-0.01,0.03
2.307,0.00,-0.02,-0.00,0.03
