time,ax,ay,az,atotal
2.187,-0.02,-0.02,0.00,0.03
2.197,-0.03,-0.02,-0.02,0.04
2.207,-0.02,-0.04,-0.00,0.04
2.217,-0.02,-0.02,-0.00,0.03
2.227,-0.01,-0.03,-0.02,0.03
2.237,-0.01,-0.02,-0.01,0.03
2.247,-0.00,-0.01,-0.01,0.02
2.257,-0.01,-0.00,-0.01,0.02
2.267,-0.01,-0.02,-0.00,0.02
2.277,0.01,-0.01,0.00,0.01
2.287,0.00,-0.02,-0.01,0.02
2.297,-0.01,-0.03,-0.01,0.03
2.307,0.00,-0.04,-0.02,0.04
2.317,0.01,-0.03,-0.02,0.04
2.327,0.01,-0.02,-0.01,0.03
2.337,-0.01,-0.02,-0.01,0.02
2.347,-0.02,-0.03,-0.01,0.03
2.357,-0.01,-0.02,-0.00,0.02
2.367,-0.02,-0.03,-0.00,0.03
2.377,-0.01,-0.03,-0.02,0.03
2.387,-0.00,-0.02,-0.01,0.03
2.397,-0.02,-0.02,-0.01,0.03
2.407,-0.01,-0.02,-0.01,0.02
2.417,-0.03,-0.01,0.00,0.03
2.427,-0.02,-0.03,-0.01,0.03
2.437,-0.04,-0.03,-0.01,0.05
2.446,0.00,-0.03,0.00,0.03
2.457,0.02,-0.02,-0.02,0.04
2.466,0.00,-0.01,-0.00,0.01
2.477,0.01,-0.03,0.00,0.03
2.487,0.00,-0.02,-0.01,0.02
2.496,0.02,-0.02,-0.00,0.03
2.506,0.00,-0.01,0.01,0.01
2.516,0.01,-0.02,-0.00,0.02
2.526,0.01,-0.01,-0.01,0.02
2.536,0.01,-0.03,-0.01,0.04
2.546,0.01,-0.02,-0.01,0.02
2.556,-0.01,-0.01,-0.01,0.02
2.566,0.01,-0.02,-0.01,0.02
2.576,-0.01,-0.00,-0.02,0.02
2.586,0.00,-0.02,-0.01,0.02
2.596,0.02,-0.04,-0.00,0.05
2.606,0.03,-0.02,-0.01,0.03
2.616,0.01,-0.03,-0.01,0.03
2.626,0.02,-0.03,-0.01,0.03
2.636,0.03,-0.03,-0.01,0.04
2.646,0.02,-0.02,-0.00,0.03
2.656,0.00,-0.01,-0.02,0.02
