time,ax,ay,az,atotal
1.408,-0.00,-0.05,-0.01,0.05
1.418,0.01,-0.03,-0.02,0.04
1.428,0.04,-0.00,-0.01,0.04
1.438,0.04,0.03,-0.02,0.05
1.448,0.04,0.03,-0.03,0.05
1.458,0.02,0.01,-0.00,0.02
1.468,-0.01,-0.02,-0.03,0.04
1.478,-0.02,-0.04,-0.00,0.04
1.488,-0.05,-0.05,-0.00,0.07
1.498,-0.03,-0.08,-0.02,0.09
1.508,-0.02,-0.08,-0.01,0.08
1.518,-0.03,-0.05,-0.02,0.06
1.528,-0.01,-0.03,-0.02,0.04
1.538,-0.00,-0.00,-0.00,0.01
1.548,-0.02,0.02,-0.01,0.03
1.558,0.07,0.02,-0.02,0.07
1.568,0.01,0.08,-0.01,0.08
1.578,-0.02,-0.09,0.01,0.09
1.588,0.04,0.00,-0.03,0.05
1.598,-0.09,-0.11,-0.02,0.14
1.608,0.02,-0.10,-0.01,0.10
1.618,-0.05,-0.09,-0.02,0.11
1.628,0.02,-0.02,-0.00,0.03
1.638,0.04,-0.04,0.01,0.06
1.648,-0.02,0.02,-0.01,0.03
1.658,-0.01,0.02,-0.02,0.03
1.668,-0.02,0.01,-0.01,0.03
1.678,-0.03,-0.03,-0.02,0.05
1.688,0.04,-0.04,0.00,0.06
1.698,0.03,-0.06,0.01,0.07
1.708,-0.01,-0.06,-0.02,0.06
1.718,0.01,-0.06,-0.01,0.06
1.728,-0.05,-0.04,-0.01,0.07
1.738,-0.03,0.01,-0.03,0.05
1.748,-0.04,-0.00,-0.02,0.04
1.757,-0.03,-0.02,-0.01,0.03
1.768,-0.01,-0.03,-0.02,0.03
1.778,0.02,-0.06,-0.03,0.07
1.788,-0.00,-0.03,0.00,0.03
1.797,0.01,-0.04,-0.01,0.04
1.807,0.01,-0.03,-0.02,0.03
1.817,0.00,0.00,-0.02,0.02
1.827,0.01,-0.01,-0.01,0.02
1.837,0.01,-0.03,-0.02,0.03
1.848,-0.02,-0.02,-0.01,0.03
1.857,-0.00,-0.03,-0.02,0.03
1.867,-0.01,-0.05,-0.01,0.05
1.877,0.01,-0.04,-0.01,0.04
1.887,-0.00,-0.02,-0.01,0.02
1.897,-0.04,-0.00,-0.02,0.04
1.907,-0.03,-0.01,-0.02,0.03
1.917,-0.01,-0.03,-0.02,0.04
1.927,-0.02,-0.03,-0.01,0.03
1.937,0.01,-0.05,0.00,0.05
1.947,0.03,-0.03,-0.01,0.05
1.957,0.03,-0.02,-0.01,0.03
1.967,0.02,-0.01,-0.00,0.02
1.977,0.01,-0.01,-0.01,0.02
1.987,0.01,-0.01,-0.02,0.02
1.997,0.03,-0.01,-0.01,0.03
2.007,0.04,-0.04,-0.01,0.06
2.017,0.03,-0.03,-0.01,0.05
2.027,0.02,-0.05,0.01,0.06
2.037,0.01,-0.05,-0.01,0.05
2.047,0.01,-0.04,-0.01,0.04
2.057,0.00,-0.01,-0.01,0.01
2.067,-0.01,0.01,-0.01,0.02
2.077,-0.05,0.00,-0.02,0.05
2.087,-0.09,-0.01,-0.02,0.10
2.097,-0.07,-0.04,-0.03,0.08
2.107,-0.02,-0.05,-0.02,0.06
2.117,-0.01,-0.06,-0.00,0.06
2.127,0.01,-0.04,0.00,0.04
2.137,0.03,-0.03,-0.02,0.05
2.147,0.02,-0.02,-0.02,0.03
2.157,-0.01,-0.01,-0.02,0.02
2.167,-0.00,-0.02,-0.02,0.02
2.177,0.00,-0.03,-0.03,0.04
2.187,0.01,-0.03,-0.02,0.04
2.197,0.02,-0.06,-0.01,0.06
2.207,0.05,-0.06,0.01,0.08
2.217,0.06,-0.04,-0.01,0.07
2.227,0.02,-0.02,-0.02,0.04
2.237,0.00,0.01,-0.00,0.01
2.247,-0.02,0.00,-0.01,0.02
2.257,-0.04,-0.01,-0.02,0.05
2.267,-0.07,-0.03,-0.01,0.07
2.277,-0.06,-0.04,-0.01,0.07
2.287,-0.05,-0.04,-0.02,0.06
2.297,-0.04,-0.03,-0.01,0.05
2.307,-0.04,-0.02,-0.02,0.05
2.317,-0.02,-0.01,-0.01,0.03
2.327,-0.03,-0.02,-0.01,0.03
2.337,-0.02,-0.02,-0.02,0.04
2.347,0.03,-0.03,-0.01,0.04
2.357,0.05,-0.02,-0.01,0.05
2.367,0.05,-0.02,-0.01,0.06
2.377,0.01,-0.04,-0.02,0.04
2.387,-0.01,-0.03,-0.01,0.04
2.397,-0.02,-0.02,-0.02,0.03
2.407,-0.02,-0.03,-0.03,0.04
2.417,-0.02,-0.04,-0.02,0.05
2.427,0.00,-0.03,-0.02,0.04
2.437,-0.00,-0.03,-0.03,0.04
2.447,0.03,-0.02,-0.01,0.04
2.457,0.02,-0.03,-0.02,0.04
2.467,-0.01,-0.03,-0.01,0.03
2.477,0.01,-0.01,0.00,0.02
2.487,0.01,-0.01,-0.01,0.02
2.497,-0.02,-0.01,-0.01,0.03
2.507,-0.03,-0.03,-0.00,0.04
2.517,-0.03,-0.03,-0.02,0.05
2.527,-0.02,-0.05,-0.01,0.05
2.537,-0.01,-0.05,-0.02,0.05
2.546,-0.01,-0.06,-0.01,0.07
2.556,0.01,-0.01,-0.00,0.01
2.567,0.01,-0.01,-0.02,0.03
2.576,-0.01,-0.02,-0.01,0.02
2.587,-0.02,0.00,-0.02,0.03
2.596,-0.03,0.01,-0.01,0.03
2.606,-0.01,-0.03,-0.01,0.03
2.616,-0.01,-0.02,-0.02,0.03
2.626,0.01,-0.05,-0.01,0.05
2.636,0.01,-0.03,-0.02,0.04
2.646,-0.01,-0.03,-0.01,0.03
2.656,-0.02,-0.02,-0.01,0.03
2.666,0.00,-0.03,-0.01,0.03
2.676,0.01,-0.04,-0.00,0.05
2.686,0.04,-0.04,-0.00,0.05
2.696,0.03,-0.03,0.00,0.04
2.706,-0.00,-0.01,0.00,0.01
2.716,-0.02,-0.03,-0.02,0.04
