time,ax,ay,az,atotal
1.448,0.02,-0.01,-0.01,0.02
1.458,0.06,-0.02,-0.00,0.06
1.468,0.09,-0.02,0.01,0.09
1.478,0.09,-0.03,-0.00,0.09
1.488,0.06,-0.04,0.01,0.08
1.498,0.01,-0.03,-0.01,0.03
1.508,-0.01,-0.01,-0.01,0.02
1.518,-0.03,-0.01,-0.01,0.03
1.528,-0.07,0.01,-0.02,0.07
1.538,-0.05,0.04,-0.03,0.07
1.548,-0.02,0.03,-0.01,0.04
1.558,0.05,-0.02,0.01,0.05
1.568,0.07,-0.04,0.01,0.09
1.578,0.08,-0.03,-0.02,0.09
1.588,0.07,-0.06,0.02,0.10
1.598,0.10,-0.02,0.00,0.10
1.608,0.05,-0.00,-0.01,0.06
1.618,-0.05,-0.02,-0.01,0.06
1.628,-0.14,0.01,-0.05,0.14
1.638,-0.09,-0.02,-0.03,0.10
1.648,-0.06,-0.02,0.01,0.06
1.658,-0.06,0.02,-0.06,0.08
1.668,-0.07,-0.02,-0.04,0.08
1.678,-0.06,-0.05,0.03,0.08
1.688,-0.02,-0.01,-0.03,0.03
1.698,0.00,0.02,-0.05,0.06
1.708,0.02,-0.04,0.06,0.07
1.717,0.02,0.10,-0.01,0.11
1.728,0.09,0.15,-0.08,0.19
1.737,0.07,0.07,0.03,0.10
1.748,0.08,0.04,0.02,0.09
1.757,0.03,0.02,-0.05,0.06
1.767,-0.00,-0.10,0.02,0.10
1.778,-0.06,-0.07,-0.01,0.09
1.787,-0.07,-0.06,-0.04,0.10
1.797,-0.08,-0.06,0.00,0.10
1.807,-0.08,-0.01,-0.01,0.08
1.817,-0.06,0.04,-0.05,0.09
1.827,-0.01,0.03,0.01,0.03
1.837,0.04,0.03,-0.01,0.05
1.847,0.04,0.03,-0.04,0.06
1.857,0.06,-0.02,0.01,0.06
1.867,0.06,-0.03,-0.00,0.07
1.877,0.07,-0.04,-0.02,0.08
1.887,0.05,-0.05,0.01,0.07
1.897,0.04,-0.01,0.00,0.04
1.907,-0.01,0.01,-0.02,0.03
1.917,-0.03,0.01,-0.02,0.04
1.927,-0.03,0.02,-0.01,0.03
1.937,-0.02,0.00,-0.01,0.03
1.947,-0.02,0.02,-0.01,0.03
1.957,-0.02,-0.00,-0.02,0.03
1.967,-0.02,-0.02,-0.01,0.03
1.977,-0.03,-0.02,-0.00,0.04
1.987,-0.02,-0.04,-0.02,0.05
1.997,-0.01,0.01,-0.02,0.02
2.007,-0.03,0.01,-0.01,0.03
2.017,-0.03,0.01,0.00,0.03
2.027,-0.02,0.00,-0.00,0.02
2.037,-0.03,-0.01,-0.03,0.05
2.047,-0.01,0.00,-0.02,0.02
2.057,-0.02,-0.00,-0.01,0.02
2.067,-0.03,-0.02,-0.02,0.04
2.077,-0.04,-0.01,-0.02,0.04
2.087,-0.03,-0.00,-0.01,0.03
2.097,-0.03,0.00,-0.02,0.03
2.107,-0.02,0.00,-0.01,0.02
2.117,-0.00,-0.02,0.00,0.02
2.127,0.01,0.01,-0.01,0.02
2.137,0.04,-0.00,-0.01,0.04
2.147,0.04,0.00,-0.00,0.04
2.157,0.05,0.00,-0.01,0.05
2.167,0.08,-0.00,-0.01,0.08
2.177,0.08,0.00,0.00,0.08
2.187,0.07,-0.01,-0.00,0.07
2.197,0.04,-0.03,-0.01,0.05
2.207,0.04,-0.02,-0.02,0.05
2.217,0.01,-0.05,0.02,0.06
2.227,-0.05,-0.03,-0.02,0.05
2.237,-0.05,0.02,-0.04,0.07
2.247,-0.07,-0.03,-0.00,0.07
2.257,-0.10,-0.03,-0.01,0.11
2.267,-0.09,0.02,-0.04,0.10
2.277,-0.07,-0.01,-0.01,0.07
2.287,-0.06,-0.00,-0.02,0.07
2.297,-0.00,0.01,-0.02,0.02
2.307,0.03,0.00,0.01,0.03
2.317,0.08,-0.01,-0.01,0.08
2.327,0.10,0.00,-0.00,0.10
2.337,0.11,-0.01,-0.01,0.11
2.347,0.10,0.01,-0.00,0.10
2.357,0.09,-0.00,-0.01,0.09
2.367,0.05,-0.00,-0.01,0.05
2.377,0.00,0.00,-0.01,0.01
2.387,-0.01,-0.00,-0.01,0.01
2.396,-0.02,0.00,0.01,0.02
2.407,-0.06,-0.01,-0.01,0.06
2.417,-0.07,0.00,-0.02,0.07
2.427,-0.05,-0.02,-0.01,0.05
2.437,-0.06,0.00,0.01,0.06
2.446,-0.05,0.00,-0.01,0.05
2.457,-0.03,0.01,-0.03,0.04
2.466,-0.01,-0.01,0.00,0.02
2.476,-0.01,0.00,-0.01,0.02
2.486,0.01,-0.01,-0.01,0.01
2.496,0.02,0.00,-0.00,0.02
2.507,0.04,-0.01,-0.00,0.04
2.516,0.03,-0.01,-0.00,0.03
2.526,0.04,-0.01,0.00,0.04
2.536,0.05,0.00,0.00,0.05
2.546,0.05,-0.01,-0.00,0.05
2.556,0.05,0.01,-0.02,0.05
2.566,0.03,0.02,-0.01,0.04
2.576,0.04,0.01,-0.01,0.04
2.586,0.04,0.03,0.00,0.05
2.596,0.03,0.01,0.00,0.04
2.606,0.02,-0.03,0.01,0.04
2.616,-0.01,-0.04,0.00,0.04
2.626,-0.04,-0.05,-0.00,0.07
2.636,-0.06,-0.05,-0.01,0.08
2.646,-0.05,-0.05,-0.00,0.07
2.656,-0.07,-0.03,-0.01,0.08
2.666,-0.07,-0.02,-0.01,0.07
2.676,-0.05,-0.01,-0.02,0.05
2.686,-0.04,-0.01,-0.00,0.04
2.696,-0.01,-0.01,0.01,0.02
2.706,0.03,0.01,-0.00,0.03
2.716,0.04,0.02,-0.02,0.05
2.726,0.05,0.01,-0.01,0.05
2.736,0.07,0.02,-0.01,0.07
2.746,0.06,0.01,-0.01,0.06
2.756,0.05,0.01,-0.00,0.05
2.766,0.05,0.00,0.00,0.05
2.776,0.04,-0.02,0.00,0.04
2.786,0.01,-0.06,-0.02,0.06
2.796,0.01,-0.03,-0.02,0.04
2.806,-0.01,-0.02,-0.01,0.02
2.816,-0.02,-0.04,-0.01,0.04
2.826,0.00,-0.00,-0.01,0.01
2.836,0.00,0.02,-0.00,0.02
2.846,0.02,0.02,-0.02,0.03
2.856,0.01,0.01,-0.00,0.01
2.866,0.00,0.00,-0.00,0.01
2.876,-0.00,-0.03,-0.01,0.03
2.886,-0.00,-0.04,-0.02,0.04
2.896,-0.01,-0.05,-0.01,0.05
2.906,-0.03,-0.03,-0.01,0.05
2.916,-0.02,0.00,-0.02,0.03
2.926,-0.05,-0.01,-0.02,0.05
2.936,-0.04,0.02,-0.01,0.05
2.946,-0.02,0.02,-0.01,0.03
2.956,-0.02,0.01,-0.03,0.04
2.966,-0.02,0.02,-0.01,0.03
2.976,0.01,0.01,-0.00,0.01
2.986,0.00,-0.02,-0.01,0.02
2.996,0.02,-0.03,0.00,0.04
3.006,0.03,-0.02,-0.01,0.04
3.016,0.03,-0.02,-0.02,0.04
3.026,0.04,-0.02,-0.01,0.05
3.036,0.05,0.01,0.01,0.05
3.046,0.03,-0.01,-0.03,0.04
3.056,0.04,0.01,-0.00,0.05
3.066,-0.02,-0.01,-0.02,0.03
3.076,-0.01,-0.01,0.00,0.01
3.086,-0.03,-0.01,-0.02,0.04
3.096,-0.03,0.01,-0.02,0.03
3.106,-0.04,-0.02,-0.00,0.04
