time,ax,ay,az,atotal
1.458,-0.01,0.02,-0.01,0.03
1.468,-0.02,0.01,-0.01,0.03
1.478,-0.01,0.01,-0.00,0.02
1.488,0.01,0.02,0.00,0.02
1.498,-0.02,0.02,-0.01,0.03
1.508,-0.01,0.03,-0.00,0.03
1.518,0.00,0.02,-0.01,0.02
1.528,-0.02,0.02,-0.02,0.03
1.538,-0.01,0.01,-0.01,0.02
1.548,-0.01,0.04,-0.01,0.04
1.558,-0.03,0.02,-0.01,0.04
1.568,-0.04,0.01,-0.01,0.04
1.578,-0.02,-0.00,-0.01,0.02
1.588,-0.01,0.01,-0.01,0.02
1.597,0.00,0.02,-0.01,0.02
1.608,-0.02,0.02,-0.01,0.03
1.618,-0.02,0.02,-0.00,0.03
1.628,-0.00,0.02,-0.02,0.03
1.637,-0.02,0.02,-0.01,0.03
1.648,-0.02,0.02,-0.00,0.03
1.658,-0.02,0.02,-0.02,0.04
1.667,-0.03,0.01,-0.01,0.03
1.677,0.00,0.03,-0.03,0.04
1.688,-0.01,-0.01,-0.02,0.02
1.697,-0.01,0.01,-0.00,0.02
1.707,-0.00,0.02,-0.01,0.02
1.717,-0.02,0.02,0.01,0.03
1.727,-0.01,0.01,0.01,0.02
1.737,-0.02,0.02,-0.03,0.04
1.747,-0.02,0.02,-0.00,0.02
1.757,0.01,0.03,-0.01,0.03
1.767,-0.02,0.01,-0.01,0.03
1.777,-0.01,0.01,-0.03,0.03
1.787,-0.03,0.01,-0.03,0.04
1.797,-0.03,0.03,-0.01,0.04
1.807,-0.03,0.03,-0.02,0.05
1.817,-0.02,0.03,-0.01,0.03
1.827,-0.01,0.01,-0.01,0.02
1.837,0.00,0.01,-0.00,0.01
1.847,-0.01,0.02,-0.01,0.02
1.857,-0.03,0.02,-0.01,0.03
1.867,-0.01,0.02,0.00,0.03
1.877,-0.02,0.02,-0.00,0.03
1.887,-0.01,0.02,-0.00,0.03
1.897,-0.01,0.01,-0.00,0.02
1.907,-0.02,0.02,-0.02,0.03
1.917,-0.01,-0.00,-0.01,0.02
1.927,-0.02,0.01,-0.01,0.02
1.937,-0.02,0.01,-0.01,0.02
1.947,-0.01,0.02,-0.01,0.02
1.957,-0.03,0.01,-0.01,0.03
1.967,-0.03,0.02,0.00,0.03
1.977,-0.03,0.03,-0.02,0.05
1.987,-0.02,0.02,-0.01,0.03
1.997,-0.01,0.02,-0.01,0.03
2.007,-0.02,0.02,-0.01,0.03
2.017,-0.03,0.03,-0.02,0.05
2.027,-0.02,0.02,-0.01,0.03
2.037,-0.00,0.01,-0.01,0.01
2.047,-0.03,0.04,-0.00,0.05
2.057,-0.03,0.03,-0.01,0.04
2.067,0.00,0.01,-0.02,0.02
2.077,0.01,0.03,-0.02,0.04
2.087,-0.01,0.01,-0.01,0.02
2.097,-0.00,0.01,-0.01,0.02
2.107,-0.01,0.01,-0.01,0.01
2.117,-0.01,0.01,-0.02,0.03
2.127,-0.00,0.02,-0.02,0.03
2.137,-0.01,0.01,-0.00,0.02
2.147,-0.02,0.01,-0.02,0.03
2.157,0.00,0.02,-0.01,0.02
2.167,-0.01,0.02,-0.00,0.02
2.177,-0.02,0.03,-0.02,0.04
2.187,0.01,0.02,-0.01,0.03
2.197,0.02,0.02,0.00,0.03
2.207,0.01,0.02,0.00,0.02
2.217,0.01,0.01,-0.01,0.02
2.227,-0.01,0.02,-0.01,0.02
2.237,0.02,0.03,-0.01,0.03
2.247,-0.02,0.04,-0.01,0.05
