frame,x,y,theta,velocity
873,3.84596225553556,1.7254140144970274,0.3304828800629619,0.12
874,3.8506927755111624,1.7270333282367667,0.32913718091628025,0.12
875,3.8554254648842865,1.7286462905929494,0.32779821629359973,0.12
876,3.8601603043074517,1.7302529305461627,0.3264659861949203,0.12
877,3.8648972745570767,1.7318532771317106,0.325140490620242,0.12
878,3.8696363565329666,1.7334473594390611,0.3238217295695648,0.12
879,3.8743775312577933,1.7350352066112977,0.3225097030428887,0.12
880,3.8791207798765828,1.7366168478445732,0.32120441104021363,0.12
881,3.883866083656188,1.7381923123875693,0.3199058535615398,0.12
882,3.8886134239847716,1.739761629540959,0.31861403060686694,0.12
883,3.8933627823712778,1.7413248286568745,0.31732894217619523,0.12
884,3.898114140444906,1.7428819391383765,0.3160505882695247,0.12
885,3.9028674799545846,1.7444329904389295,0.3147789688868552,0.12
886,3.9076227827684353,1.7459780120618804,0.3135140840281868,0.12
887,3.9123800308732446,1.7475170335599408,0.31225593369351956,0.12
888,3.9171392063739257,1.749050084534673,0.3110045178828534,0.12
889,3.9219002914929835,1.7505771946359812,0.3097598365961884,0.12
890,3.926663268569975,1.7520983935616041,0.30852188983352447,0.12
891,3.9314281200609686,1.7536137110566143,0.30729067759486156,0.12
892,3.9361948285380017,1.7551231769129183,0.30606619988019984,0.12
893,3.9409633766885346,1.7566268209687625,0.3048484566895392,0.12
894,3.9457337473149066,1.7581246731082443,0.3036374480228796,0.12
895,3.9505059233337865,1.759616763260821,0.3024331738802213,0.12
896,3.9552798877756223,1.7611031214008315,0.3012356342615639,0.12
897,3.96005562378409,1.7625837775470123,0.30004482916690767,0.12
898,3.964833114615539,1.764058761762025,0.2988607585962526,0.12
899,3.9696123436384387,1.7655281041519812,0.2976834225495986,0.12
900,3.9743932943328186,1.7669918348659777,0.29651282102694565,0.12
901,3.9791759502897124,1.7684499840956278,0.29534895402829386,0.12
902,3.983960295210596,1.7699025820746035,0.2941918215536432,0.12
903,3.9887463129068252,1.7713496590781754,0.29304142360299357,0.12
904,3.993533987299072,1.7727912454227603,0.2918977601763451,0.12
905,3.99832330241676,1.774227371465471,0.2907608312736978,0.12
906,4.003114242397497,1.7756580676036684,0.2896306368950515,0.12
907,4.007906791486505,1.7770833642745198,0.2885071770404063,0.12
908,4.012700934036053,1.7785032919545578,0.28739045170976224,0.12
909,4.017496654504882,1.7799178811592455,0.2862804609031193,0.12
910,4.0222939374576345,1.7813271624425435,0.2851772046204774,0.12
911,4.027092767564276,1.7827311663964802,0.2840806828618367,0.12
912,4.031893129599524,1.784129923650727,0.28299089562719704,0.12
913,4.036695008442265,1.7855234648721763,0.2819078429165585,0.12
914,4.041498389074978,1.7869118207645218,0.28083152472992107,0.12
915,4.046303256583156,1.7882950220678433,0.27976194106728475,0.12
916,4.051109596154715,1.7896730995581966,0.27869909192864956,0.12
917,4.055917393079425,1.791046084047203,0.27764297731401544,0.12
918,4.060726632748309,1.7924140063816443,0.2765935972233824,0.12
919,4.0655373006530695,1.7937768974430623,0.27555095165675053,0.12
920,4.070349382385494,1.7951347881473592,0.27451504061411974,0.12
921,4.075162863636868,1.796487709444403,0.27348586409549,0.12
922,4.079977730197385,1.7978356923176353,0.27246342210086144,0.12
923,4.0847939679555525,1.7991787677836835,0.2714477146302339,0.12
924,4.089611562897604,1.800516966891974,0.27043874168360754,0.12
925,4.0944305011069,1.8018503207243515,0.2694365032609823,0.12
926,4.099250768763334,1.8031788603946994,0.26844099936235816,0.12
927,4.1040723521427385,1.8045026170485647,0.26745222998773505,0.12
928,4.108895237616281,1.805821621862785,0.26647019513711306,0.12
929,4.113719411649873,1.807135906045119,0.2654948948104922,0.12
930,4.118544860803561,1.808445500833881,0.2645263290078725,0.12
931,4.123371571730932,1.8097504374975772,0.26356449772925383,0.12
932,4.128199531178509,1.811050747334547,0.2626094009746363,0.12
933,4.133028725985143,1.8123464616726035,0.26166103874401986,0.12
934,4.137859143081414,1.8136376118686832,0.26071941103740454,0.12
935,4.142690769489022,1.814924229308492,0.25978451785479023,0.12
936,4.147523592320179,1.8162063454061594,0.25885635919617717,0.12
937,4.1523575987770025,1.8174839916038936,0.2579349350615652,0.12
938,4.157192776150907,1.818757199371639,0.25702024545095425,0.12
939,4.162029111821989,1.820026000206738,0.2561122903643444,0.12
940,4.166866593258423,1.8212904256335951,0.2552110698017357,0.12
941,4.171705208015839,1.8225505072033443,0.25431658376312816,0.12
942,4.176544943736721,1.8238062764935183,0.25342883224852164,0.12
943,4.181385788149781,1.8250577651077222,0.2525478152579163,0.12
944,4.18622772906935,1.8263050046753093,0.25167353279131205,0.12
945,4.191070754394764,1.8275480268510589,0.2508059848487088,0.12
946,4.195914852109738,1.8287868633148583,0.2499451714301067,0.12
947,4.200760010281752,1.8300215457713884,0.24909109253550576,0.12
948,4.205606217061438,1.8312521059498084,0.2482437481649059,0.12
949,4.210453460681947,1.8324785756034465,0.24740313831830713,0.12
950,4.215301729458338,1.8337009865094944,0.24656926299570953,0.12
951,4.220151011786953,1.8349193704686988,0.245742122197113,0.12
952,4.225001296144791,1.8361337593050633,0.2449217159225175,0.12
953,4.229852571088889,1.837344184865547,0.24410804417192317,0.12
954,4.234704825255694,1.838550679019768,0.24330110694532991,0.12
955,4.239558047360437,1.8397532736597109,0.24250090424273785,0.12
956,4.244412226196511,1.8409520006994327,0.24170743606414685,0.12
957,4.249267350634838,1.8421468920747777,0.24092070240955693,0.12
958,4.254123409623247,1.8433379797430884,0.24014070327896803,0.12
959,4.258980392185837,1.844525295682923,0.23936743867238036,0.12
960,4.263838287422357,1.8457088718937746,0.23860090858979377,0.12
961,4.2686970845075685,1.846888740395793,0.2378411130312083,0.12
962,4.2735567726906165,1.848064933229508,0.23708805199662392,0.12
963,4.278417341294398,1.8492374824555555,0.2363417254860406,0.12
964,4.28327877971493,1.8504064201544088,0.23560213349945835,0.12
965,4.288141077420714,1.8515717784261068,0.23486927603687735,0.12
966,4.293004223952102,1.8527335893899899,0.23414315309829736,0.12
967,4.297868208920664,1.8538918851844366,0.23342376468371856,0.12
968,4.302733022008551,1.8550466979666003,0.23271111079314077,0.12
969,4.307598652967857,1.856198059912152,0.23200519142656412,0.12
970,4.312465091619987,1.8573460032150224,0.23130600658398853,0.12
971,4.317332327855011,1.858490560087149,0.23061355626541408,0.12
972,4.322200351631035,1.8596317627582224,0.2299278404708407,0.12
973,4.327069152973556,1.8607696434754375,0.22924885920026855,0.12
974,4.331938721974827,1.8619042345032457,0.22857661245369737,0.12
975,4.3368090487932065,1.8630355681231099,0.22791110023112737,0.12
976,4.3416801236525355,1.8641636766332614,0.22725232253255845,0.12
977,4.346551936841477,1.8652885923484583,0.2266002793579906,0.12
978,4.3514244787128895,1.8664103475997476,0.22595497070742387,0.12
979,4.35629773968317,1.867528974734229,0.22531639658085834,0.12
980,4.361171710231625,1.8686445061148185,0.22468455697829381,0.12
981,4.3660463808998164,1.869756974120019,0.22405945189973042,0.12
982,4.370921742290922,1.8708664111436872,0.2234410813451681,0.12
983,4.375797785069088,1.8719728495948078,0.2228294453146069,0.12
984,4.380674499958786,1.873076321897266,0.22222454380804685,0.12
985,4.385551877744166,1.8741768604896234,0.22162637682548791,0.12
986,4.390429909268406,1.875274497824896,0.22103494436693,0.12
987,4.395308585433072,1.876369266370336,0.2204502464323732,0.12
988,4.4001878971974655,1.8774611986072096,0.21987228302181755,0.12
989,4.405067835577977,1.8785503270305848,0.21930105413526296,0.12
990,4.40994839164744,1.8796366841491148,0.21873655977270956,0.12
991,4.414829556534471,1.8807203024848262,0.21817879993415723,0.12
992,4.419711321422836,1.8818012145729086,0.21762777461960597,0.12
993,4.4245936775507895,1.8828794529615058,0.21708348382905585,0.12
994,4.429476616210426,1.8839550502115086,0.2165459275625068,0.12
995,4.434360128747031,1.88502803889635,0.21601510581995886,0.12
996,4.439244206558428,1.886098451601802,0.21549101860141207,0.12
997,4.444128841094328,1.887166320925775,0.21497366590686634,0.12
998,4.449014023855675,1.8882316794781155,0.21446304773632174,0.12
999,4.453899746393995,1.8892945598804105,0.21395916408977822,0.12
1000,4.458786000310746,1.8903549947657903,0.21346201496723582,0.12
1001,4.463672777256655,1.891413016778733,0.2129716003686945,0.12
1002,4.468560068931075,1.8924686585748733,0.21248792029415436,0.12
1003,4.473447867081323,1.89352195282081,0.21201097474361524,0.12
1004,4.4783361635020285,1.8945729321939146,0.21154076371707725,0.12
1005,4.4832249500344785,1.8956216293821466,0.2110772872145404,0.12
1006,4.488114218565963,1.8966680770838655,0.2106205452360046,0.12
1007,4.493003961029113,1.8977123080076432,0.21017053778147,0.12
1008,4.4978941694012535,1.8987543548720838,0.2097272648509364,0.12
1009,4.502784835703739,1.8997942504056409,0.20929072644440394,0.12
1010,4.507675952001303,1.9008320273464347,0.20886092256187255,0.12
1011,4.5125675104013965,1.9018677184420765,0.2084378532033423,0.12
1012,4.517459503053529,1.9029013564494879,0.20802151836881316,0.12
1013,4.522351922148616,1.9039329741347255,0.20761191805828516,0.12
1014,4.527244759918318,1.9049626042728076,0.20720905227175823,0.12
1015,4.532138008634382,1.9059902796475383,0.20681292100923238,0.12
1016,4.53703166060798,1.9070160330513368,0.20642352427070765,0.12
1017,4.541925708189055,1.9080398972850663,0.20604086205618405,0.12
1018,4.5468201437656575,1.909061905157864,0.20566493436566152,0.12
1019,4.55171495976329,1.910082089486973,0.20529574119914018,0.12
1020,4.55661014864424,1.9111004830975764,0.20493328255661986,0.12
1021,4.561505702906928,1.9121171188226302,0.20457755843810066,0.12
1022,4.56640161508524,1.9131320295026992,0.20422856884358254,0.12
1023,4.57129787774787,1.9141452479857934,0.20388631377306554,0.12
1024,4.5761944834976624,1.915156807127207,0.20355079322654968,0.12
1025,4.581091424970941,1.9161667397893551,0.20322200720403494,0.12
1026,4.585988694836857,1.9171750788416162,0.20289995570552127,0.12
1027,4.590886285796722,1.9181818571601723,0.20258463873100868,0.12
1028,4.595784190583347,1.9191871076278515,0.20227605628049722,0.12
1029,4.600682401960382,1.92019086313397,0.20197420835398688,0.12
1030,4.605580912721651,1.9211931565741789,0.20167909495147762,0.12
1031,4.6104797156904915,1.9221940208503077,0.2013907160729695,0.12
1032,4.615378803719087,1.923193488870211,0.20110907171846243,0.12
1033,4.620278169687811,1.9241915935476168,0.2008341618879565,0.12
1034,4.625177806504557,1.925188367801974,0.20056598658145164,0.12
1035,4.630077707104081,1.9261838445583013,0.2003045457989479,0.12
1036,4.634977864447331,1.9271780567470387,0.2000498395404453,0.12
1037,4.639878271520789,1.928171037303897,0.19980186780594383,0.12
1038,4.644778921335804,1.9291628191697099,0.19956063059544343,0.12
1039,4.649679806927927,1.9301534352902894,0.19932612790894405,0.12
1040,4.65458092135625,1.9311429186162736,0.19909835974644585,0.12
1041,4.659482257702738,1.9321313021029873,0.19887732610794878,0.12
1042,4.664383809071566,1.9331186187102938,0.19866302699345278,0.12
1043,4.669285568588454,1.93410490140245,0.19845546240295792,0.12
1044,4.674187529399999,1.9350901831479657,0.19825463233646412,0.12
1045,4.6790896846730154,1.936074496919459,0.19806053679397145,0.12
1046,4.683992027593865,1.9370578756935133,0.19787317577547986,0.12
1047,4.6888945513677935,1.938040352450539,0.1976925492809894,0.12
1048,4.693797249218264,1.939021960174631,0.19751865731050006,0.12
1049,4.698700114386291,1.9400027318534268,0.1973514998640118,0.12
1050,4.703603140129777,1.9409827004779698,0.19719107694152466,0.12
1051,4.708506319722845,1.9419618990425702,0.1970373885430386,0.12
1052,4.71340964645517,1.9429403605446636,0.19689043466855366,0.12
1053,4.718313113631316,1.9439181179846763,0.1967502153180698,0.12
1054,4.723216714570068,1.9448952043658865,0.19661673049158707,0.12
1055,4.7281204426037675,1.9458716526942872,0.19648998018910546,0.12
1056,4.733024291077644,1.9468474959784494,0.196369964410625,0.12
1057,4.73792825334915,1.9478227672293889,0.19625668315614553,0.12
1058,4.742832322787293,1.948797499460426,0.1961501364256672,0.12
1059,4.747736492771969,1.949771725687054,0.19605032421919,0.12
1060,4.752640756693296,1.9507454789268026,0.19595724653671392,0.12
1061,4.757545107950947,1.9517187921991037,0.19587090337823893,0.12
1062,4.762449539953486,1.952691698525158,0.19579129474376505,0.12
1063,4.767354046117692,1.953664230927799,0.19571842063329226,0.12
1064,4.772258619867906,1.9546364224313626,0.19565228104682053,0.12
1065,4.77716325463535,1.9556083060615501,0.19559287598435,0.12
1066,4.782067943857468,1.9565799148452987,0.19554020544588052,0.12
1067,4.786972680977257,1.957551281810644,0.19549426943141213,0.12
1068,4.7918774594426,1.958522439986592,0.19545506794094492,0.12
1069,4.796782272705595,1.959493422402984,0.19542260097447872,0.12
1070,4.801687114221896,1.9604642620903645,0.1953968685320137,0.12
1071,4.8065919774500365,1.9614349920798486,0.19537787061354972,0.12
1072,4.811496855850768,1.9624056454029908,0.1953656072190869,0.12
1073,4.81640174288639,1.9633762550916511,0.19536007834862518,0.12
1074,4.821306632020084,1.964346854177865,0.19536128400216451,0.12
1075,4.826211516715247,1.96531747569371,0.19536922417970504,0.12
1076,4.831116390434822,1.9662881526711744,0.19538389888124658,0.12
1077,4.836021246640629,1.9672589181420232,0.19540530810678924,0.12
1078,4.840926078792705,1.9682298051376699,0.19543345185633304,0.12
1079,4.845830880348627,1.9692008466890396,0.19546833012987797,0.12
1080,4.850735644762853,1.9701720758264403,0.19550994292742396,0.12
1081,4.855640365486049,1.9711435255794294,0.1955582902489711,0.12
1082,4.860545035964424,1.9721152289766808,0.1956133720945193,0.12
1083,4.865449649639064,1.9730872190458526,0.19567518846406856,0.12
1084,4.870354199945263,1.9740595288134544,0.19574373935761896,0.12
1085,4.875258680311855,1.9750321913047137,0.1958190247751705,0.12
1086,4.880163084160549,1.976005239543444,0.19590104471672315,0.12
1087,4.8850674049052625,1.9769787065519098,0.19598979918227688,0.12
1088,4.889971635951449,1.9779526253506934,0.19608528817183174,0.12
1089,4.894875770695437,1.978927028958561,0.19618751168538767,0.12
1090,4.899779802523764,1.9799019503923292,0.19629646972294468,0.12
1091,4.904683724812504,1.9808774226667283,0.19641216228450287,0.12
1092,4.9095875309266015,1.9818534787942699,0.19653458937006213,0.12
1093,4.91449121421921,1.9828301517851086,0.19666375097962252,0.12
1094,4.919394768031021,1.983807474646909,0.19679964711318398,0.12
1095,4.924298185689598,1.9847854803847076,0.19694227777074658,0.12
1096,4.929201460508712,1.9857642020007769,0.1970916429523102,0.12
1097,4.934104585787672,1.986743672494489,0.19724774265787498,0.12
1098,4.939007554810663,1.9877239248621756,0.1974105768874409,0.12
1099,4.943910360846075,1.9887049920969933,0.1975801456410079,0.12
1100,4.948812997145838,1.9896869071887822,0.19775644891857602,0.12
1101,4.953715456944762,1.990669703123927,0.19793948672014522,0.12
1102,4.958617733459862,1.99165341288522,0.1981292590457155,0.12
1103,4.963519819889701,1.992638069451717,0.1983257658952869,0.12
1104,4.9684217094137155,1.9936237057985986,0.19852900726885941,0.12
1105,4.973323395191559,1.9946103548970278,0.19873898316643307,0.12
1106,4.978224870362431,1.9955980497140082,0.1989556935880078,0.12
1107,4.983126128044411,1.99658682321224,0.19917913853358366,0.12
1108,4.9880271613338,1.9975767083499782,0.19940931800316053,0.12
1109,4.99292796330445,1.9985677380808862,0.1996462319967386,0.12
1110,4.9978285270070995,1.9995599453538913,0.19988988051431777,0.12
1111,5.0,2.0,0.2,0.12
1112,5.0,2.0,0.20000000000000007,0.12
1113,5.004900201167131,2.0009939961603163,0.2002726371584723,0.12
1114,5.009800108613653,2.0019894391797233,0.200590548633889,0.12
1115,5.014699676772997,2.0029865507968814,0.20095373442625017,0.12
1116,5.019598859852,2.003985552704169,0.20136219453555582,0.12
1117,5.02449761180081,2.0049866665413743,0.20181592896180592,0.12
1118,5.029395886282814,2.0059901138893235,0.20231493770500047,0.12
1119,5.034293636644561,2.0069961162634593,0.20285922076513951,0.12
1120,5.0391908158857115,2.008004895107332,0.203448778142223,0.12
1121,5.044087376629009,2.009016671786014,0.20408360983625098,0.12
1122,5.0489832710902505,2.0100316675794425,0.20476371584722342,0.12
1123,5.0538784510482975,2.0110501036756507,0.20548909617514033,0.12
1124,5.058772867815094,2.0120722011639187,0.2062597508200017,0.12
1125,5.063666472205712,2.013098181027802,0.20707567978180752,0.12
1126,5.068559214508423,2.014128264138064,0.20793688306055785,0.12
1127,5.073451044454792,2.0151626712454713,0.2088433606562526,0.12
1128,5.078341911189804,2.0162016229734827,0.20979511256889186,0.12
1129,5.083231763242012,2.01724533981079,0.21079213879847555,0.12
1130,5.0881205484937295,2.0182940421037263,0.21183443934500373,0.12
1131,5.093008214151239,2.019347950048528,0.21292201420847637,0.12
1132,5.0978947067150555,2.0204072836834417,0.21405486338889348,0.12
1133,5.1027799719502065,2.021472262880675,0.21523298688625506,0.12
1134,5.1076639548565685,2.0225431073381777,0.2164563847005611,0.12
1135,5.112546599639234,2.0236200365712524,0.2177250568318116,0.12
1136,5.117427849678927,2.024703269903985,0.21903900328000658,0.12
1137,5.122307647502462,2.025793026460489,0.22039822404514603,0.12
1138,5.127185934753246,2.026889525155956,0.22180271912722993,0.12
1139,5.132062652161846,2.02799298468751,0.2232524885262583,0.12
1140,5.136937739516585,2.0291036235248514,0.22474753224223115,0.12
1141,5.141811135634217,2.030221659900693,0.22628785027514847,0.12
1142,5.146682778330641,2.031347311800971,0.22787344262501025,0.12
1143,5.151552604391682,2.032480796954839,0.2295043092918165,0.12
1144,5.156420549543937,2.0336223328244207,0.23118045027556722,0.12
1145,5.161286548425683,2.034772136594329,0.23290186557626238,0.12
1146,5.16615053455785,2.0359304251609394,0.23466855519390203,0.12
1147,5.171012440315066,2.0370974151214125,0.23648051912848617,0.12
1148,5.175872196896785,2.0382733227624548,0.23833775738001473,0.12
1149,5.180729734298473,2.03945836404882,0.24024026994848777,0.12
1150,5.185584981282894,2.040652754611536,0.2421880568339053,0.12
1151,5.19043786535146,2.0418567097358555,0.24418111803626727,0.12
1152,5.195288312715684,2.043070444348925,0.24621945355557373,0.12
1153,5.20013624826871,2.044294173007161,0.24830306339182465,0.12
1154,5.2049815955569425,2.0455281098833322,0.25043194754502,0.12
1155,5.209824276751768,2.0467724687533395,0.25260610601515987,0.12
1156,5.214664212621383,2.048027462982687,0.2548255388022442,0.12
1157,5.219501322502717,2.049293305512637,0.257090245906273,0.12
1158,5.224335524273471,2.0505702088460467,0.2594002273272462,0.12
1159,5.229166734324264,2.051858385032877,0.26175548306516394,0.12
1160,5.233994867530895,2.0531580456553677,0.2641560131200261,0.12
1161,5.238819837226726,2.0544694018128764,0.26660181749183276,0.12
1162,5.243641555175184,2.0557926641063675,0.2690928961805839,0.12
1163,5.248459931542403,2.0571280426225567,0.2716292491862795,0.12
1164,5.253274874869982,2.058475746917693,0.2742108765089195,0.12
1165,5.258086292047898,2.059835986000984,0.2768377781485041,0.12
1166,5.262894088287546,2.061208968317647,0.27950995410503304,0.12
1167,5.2676981670949345,2.0625949017315905,0.2822274043785065,0.12
1168,5.27249843024403,2.0639939935077143,0.28499012896892445,0.12
1169,5.27729477775026,2.065406450293825,0.28779812787628684,0.12
1170,5.2820871078441725,2.0668324781021594,0.2906514011005937,0.12
1171,5.286875316945271,2.0682722822905135,0.29354994864184497,0.12
1172,5.291659299636016,2.069726067542966,0.2964937705000408,0.12
1173,5.296438948636,2.0711940378502014,0.29948286667518104,0.12
1174,5.301214154776326,2.0726763964894124,0.30251723716726575,0.12
1175,5.305984806974146,2.0741733460037906,0.305596881976295,0.12
1176,5.31075079220742,2.0756850881815914,0.30872180110226866,0.12
1177,5.315511995489867,2.077211824034772,0.31189199454518673,0.12
1178,5.320268299846119,2.0787537537771965,0.3151074623050494,0.12
1179,5.325019586287094,2.0803110768024,0.3183682043818564,0.12
1180,5.3297657337855915,2.0818839916609155,0.3216742207756079,0.12
1181,5.334506619252111,2.083472696037147,0.325025511486304,0.12
1182,5.339242117510902,2.085077386725793,0.3284220765139444,0.12
1183,5.343972101276261,2.086698259607813,0.33186391585852926,0.12
1184,5.348696441129071,2.088335509625935,0.3353510295200587,0.12
1185,5.353415005493595,2.0899893307596873,0.33888341749853257,0.12
1186,5.358127660614533,2.0916599159999723,0.3424610797939509,0.12
1187,5.362834270534353,2.0933474573231563,0.3460840164063137,0.12
1188,5.3675346970708855,2.095052145664685,0.34975222733562095,0.12
1189,5.372228799795217,2.096774170892215,0.35346571258187265,0.12
1190,5.376916436009869,2.098513721778257,0.3572244721450689,0.12
1191,5.3815974607272725,2.1002709859723288,0.36102850602520953,0.12
1192,5.38627172664856,2.1020461499726157,0.3648778142222947,0.12
1193,5.390939084142672,2.1038393990971316,0.36877239673632434,0.12
1194,5.395599381225781,2.1056509174543745,0.37271225356729837,0.12
1195,5.400252463541059,2.1074808879134843,0.3766973847152169,0.12
1196,5.404898174338781,2.109329492073887,0.38072779018007985,0.12
1197,5.409536354456783,2.1111969102344292,0.3848034699618873,0.12
1198,5.414166842301279,2.1130833213619957,0.38892442406063926,0.12
1199,5.418789473828048,2.114988903059615,0.3930906524763357,0.12
1200,5.423404082523997,2.1169138315340392,0.39730215520897655,0.12
1201,5.428010499389118,2.118858281562804,0.4015589322585619,0.12
1202,5.432608552918838,2.1208224264607654,0.4058609836250917,0.12
1203,5.4371980690867785,2.122806438046102,0.410208309308566,0.12
1204,5.441778871327933,2.124810486605797,0.41460090930898474,0.12
1205,5.446350780522269,2.126834740860582,0.41903878362634794,0.12
1206,5.450913614978776,2.128879367929349,0.4235219322606556,0.12
1207,5.455467190419954,2.1309445332930306,0.4280503552119077,0.12
1208,5.460011319966761,2.1330304007579364,0.43262405248010427,0.12
1209,5.464545814124038,2.1351371324185604,0.4372430240652454,0.12
1210,5.469070480766406,2.137264888619842,0.4419072699673309,0.12
1211,5.473585125124658,2.1394138279188923,0.4466167901863609,0.12
1212,5.4780895497726565,2.141584107046176,0.4513715847223354,0.12
1213,5.482583554614738,2.143775880866153,0.45617165357525435,0.12
1214,5.487066936873651,2.1459893023373793,0.4610169967451178,0.12
1215,5.491539491079025,2.1482245224720655,0.46590761423192567,0.12
1216,5.49600100905639,2.1504816902950914,0.470843506035678,0.12
1217,5.500451279916762,2.152760952802483,0.4758246721563748,0.12
1218,5.504890090046789,2.155062454919342,0.4808511125940161,0.12
1219,5.509317223099498,2.157386339457241,0.4859228273486018,0.12
1220,5.513732459985622,2.159732747071075,0.4910398164201321,0.12
1221,5.518135578865556,2.1621018162153756,0.49620207980860676,0.12
1222,5.522526355141916,2.1644936831000847,0.5014096175140259,0.12
1223,5.526904561452747,2.1669084816457986,0.5066624295363895,0.12
1224,5.531269967665373,2.1693463434384697,0.5119605158756976,0.12
1225,5.535622340870912,2.171807397683583,0.5173038765319502,0.12
1226,5.5399614453794594,2.174291771159801,0.5226925115051472,0.12
1227,5.544287042715965,2.176799588172076,0.5281264207952887,0.12
1228,5.548598891616805,2.1793309705042443,0.5336056044023745,0.12
1229,5.552896748027078,2.181886037371099,0.5391300623264048,0.12
1230,5.557180365098616,2.184464905369937,0.5446997945673797,0.12
1231,5.561449493188749,2.1870676884315996,0.5503148011252992,0.12
1232,5.565703879859821,2.189694497770998,0.555975082000163,0.12
1233,5.569943269879473,2.1923454418371335,0.5616806371919713,0.12
1234,5.574167405221716,2.195020626262614,0.567431466700724,0.12
1235,5.578376025068799,2.197720153812675,0.5732275705264211,0.12
1236,5.582568865813889,2.2004441243337065,0.5790689486690629,0.12
1237,5.586745661064581,2.203192634701293,0.5849556011286491,0.12
1238,5.590906141647247,2.205965778767772,0.5908875279051797,0.12
1239,5.5950500356122435,2.208763647309319,0.5968647289986548,0.12
1240,5.599177068239987,2.2115863279725576,0.6028872044090743,0.12
1241,5.603286962047922,2.2144339052207136,0.6089549541364383,0.12
1242,5.607379436798381,2.217306460279309,0.6150679781807469,0.12
1243,5.611454209507372,2.220204071081407,0.6212262765419998,0.12
1244,5.615510994454281,2.223126812212419,0.6274298492201973,0.12
1245,5.619549503192539,2.226074754854477,0.6336786962153391,0.12
1246,5.6235694445612365,2.2290479667303797,0.6399728175274255,0.12
1247,5.627570524697723,2.232046512047127,0.6463122131564563,0.12
1248,5.6315524470511935,2.235070451439039,0.6526968831024316,0.12
1249,5.635514912397284,2.238119841910488,0.6591268273653514,0.12
1250,5.639457618853694,2.2411947367782337,0.6656020459452157,0.12
1251,5.64338026189684,2.2442951856133844,0.6721225388420243,0.12
1252,5.645578393857844,2.2460508980965903,0.6758111842168448,0.12
1253,5.64946910536154,2.249191323933709,0.682367647052142,0.12
1254,5.653339181789245,2.2523571444512456,0.6888998284393327,0.12
1255,5.657188534875491,2.25554813059703,0.6954077283784169,0.12
1256,5.661017079068941,2.258764053758609,0.7018913468693947,0.12
1257,5.664824731512794,2.262004685787076,0.708350683912266,0.12
1258,5.668611412025088,2.2652697990205186,0.7147857395070307,0.12
1259,5.672377043078894,2.2685591663070683,0.721196513653689,0.12
1260,5.676121549782415,2.271872561027572,0.7275830063522408,0.12
1261,5.679844859858991,2.275209757117877,0.7339452176026862,0.12
1262,5.68354690362702,2.278570529090734,0.7402831474050249,0.12
1263,5.687227613979788,2.281954652057318,0.7465967957592573,0.12
1264,5.690886926365233,2.2853619017483737,0.7528861626653831,0.12
1265,5.69452477876563,2.2887920545349822,0.7591512481234025,0.12
1266,5.698141111677208,2.2922448874489563,0.7653920521333154,0.12
1267,5.701735868089705,2.2957201782028576,0.7716085746951218,0.12
1268,5.705308993465872,2.299217705209652,0.7778008158088217,0.12
1269,5.708860435720908,2.302737247601989,0.7839687754744151,0.12
1270,5.712390145201867,2.30627858525112,0.790112453691902,0.12
1271,5.715898074666999,2.3098414987854503,0.7962318504612825,0.12
1272,5.719384179265073,2.3134257696087324,0.8023269657825565,0.12
1273,5.722848416514648,2.3170311799178975,0.8083977996557239,0.12
1274,5.726290746283319,2.320657512720532,0.8144443520807849,0.12
1275,5.729711130766944,2.3243045518519976,0.8204666230577394,0.12
1276,5.7331095344688325,2.3279720819922027,0.8264646125865874,0.12
1277,5.736485924178933,2.3316598886820183,0.8324383206673289,0.12
1278,5.739840268952994,2.3353677583393564,0.838387747299964,0.12
1279,5.743172540091721,2.339095478274889,0.8443128924844926,0.12
1280,5.746482711119928,2.3428428367074408,0.8502137562209147,0.12
1281,5.749770757765681,2.34660962277903,0.8560903385092302,0.12
1282,5.753036657939453,2.3503956265695787,0.8619426393494394,0.12
1283,5.756280391713273,2.3542006391112844,0.867770658741542,0.12
1284,5.759501941299892,2.358024452402662,0.8735743966855382,0.12
1285,5.762701291031961,2.361866859422256,0.8793538531814278,0.12
1286,5.765878427341223,2.3657276541420225,0.8851090282292109,0.12
1287,5.7690333387377235,2.3696066315403934,0.8908399218288876,0.12
1288,5.772166015789052,2.3735035876150112,0.8965465339804578,0.12
1289,5.775276451099603,2.37741831939515,0.9022288646839215,0.12
1290,5.7783646392898635,2.3813506249538205,0.9078869139392787,0.12
1291,5.781430576975748,2.3853003034195557,0.9135206817465295,0.12
1292,5.784474262747959,2.3892671549878934,0.9191301681056737,0.12
1293,5.7874956971513845,2.393250980932544,0.9247153730167115,0.12
1294,5.79049488266455,2.397251583616258,0.9302762964796427,0.12
1295,5.7934718236791065,2.4012687665013837,0.9358129384944676,0.12
1296,5.796426526479372,2.4053023341601363,0.9413252990611858,0.12
1297,5.799358999221923,2.4093520922845553,0.9468133781797976,0.12
1298,5.802269251915236,2.4134178476961825,0.952277175850303,0.12
1299,5.805157296399401,2.4174994083554346,0.9577166920727018,0.12
1300,5.808023146325877,2.4215965833706976,0.9631319268469942,0.12
1301,5.8108668171373195,2.4257091830071276,0.96852288017318,0.12
1302,5.813688326047474,2.4298370186951757,0.9738895520512594,0.12
1303,5.816487692021137,2.433979903038823,0.9792319424812324,0.12
