time,x,y,psi,velocity_x,velocity_y,velocity,acceleration,distance_from_start,distance_from_last_waypoint
25.400000000000002,0.43214533922329734,-0.022302493497419543,-0.1284697756332638,0.041233622979730766,-0.005326610907197232,0.04157624860171073,0.0034723785381798877,0.4331218681398924,0.4331218681398924
25.5,0.4368927330900906,-0.02288492662150243,-0.12811477360443174,0.041630837835393876,-0.00536289864533529,0.0419748417597613,0.003985931580505683,0.4379048745528314,0.4379048745528314
25.6,0.4418546100343505,-0.02350118727254414,-0.12716244855906425,0.04204923557379611,-0.005376092698587439,0.04239151548416742,0.004166737244061178,0.4429048745528315,0.4429048745528315
25.700000000000003,0.4468164869786105,-0.024117447923585854,-0.12621012351369673,0.04246769582337068,-0.005388494666481209,0.04280818920857354,0.004166737244061178,0.44790487455283157,0.44790487455283157
25.8,0.45177836392287024,-0.024733708574627544,-0.12525779846832927,0.04288621745488135,-0.005400104442277694,0.04322486293297964,0.004166737244061039,0.45290487455283146,0.45290487455283146
25.900000000000002,0.45674024086713017,-0.025349969225669258,-0.12430547342296178,0.04330479933894571,-0.005410921920670463,0.04364153665738576,0.004166737244061178,0.4579048745528315,0.4579048745528315
26.0,0.4617021178113899,-0.025966229876710947,-0.12335314837759431,0.0437234403460367,-0.0054209469977857475,0.04405821038179186,0.004166737244061039,0.4629048745528314,0.4629048745528314
26.1,0.46666399475564985,-0.026582490527752658,-0.12240082333222681,0.04414213934648446,-0.0054301795711826275,0.04447488410619797,0.004166737244061108,0.4679048745528315,0.4679048745528315
26.200000000000003,0.47162587169990977,-0.027198751178794372,-0.12144849828685932,0.04456089521047797,-0.005438619539853202,0.04489155783060409,0.004166737244061178,0.47290487455283153,0.47290487455283153
26.3,0.47658774864416953,-0.02781501182983606,-0.12049617324149185,0.04497970680806671,-0.005446266804222764,0.045308231555010195,0.004166737244061039,0.4779048745528314,0.4779048745528314
26.400000000000002,0.4815496255884295,-0.028431272480877776,-0.11954384819612435,0.04539857300916249,-0.00545312126614998,0.04572490527941631,0.004166737244061178,0.4829048745528315,0.4829048745528315
26.5,0.48651150253268927,-0.029047533131919465,-0.11859152315075688,0.04581749268354101,-0.0054591828289270545,0.04614157900382242,0.004166737244061039,0.4879048745528314,0.4879048745528314
26.6,0.4914733794769492,-0.029663793782961176,-0.11763919810538938,0.0462364647008437,-0.005464451397279907,0.046558252728228534,0.004166737244061178,0.49290487455283144,0.49290487455283144
26.700000000000003,0.4964352564212091,-0.03028005443400289,-0.11668687306002189,0.046655487930579324,-0.005468926877368335,0.04697492645263465,0.004166737244061178,0.4979048745528315,0.4979048745528315
26.8,0.5013971333654689,-0.03089631508504458,-0.11573454801465442,0.04707456124212572,-0.005472609176786182,0.047391600177040756,0.004166737244061039,0.5029048745528314,0.5029048745528314
26.900000000000002,0.5063590103097289,-0.03151257573608629,-0.11478222296928692,0.04749368350473156,-0.005475498204561498,0.047808273901446874,0.004166737244061178,0.5079048745528315,0.5079048745528315
27.0,0.5113208872539886,-0.03212883638712798,-0.11382989792391945,0.04791285358751793,-0.005477593871156709,0.04822494762585298,0.004166737244061039,0.5129048745528314,0.5129048745528314
27.1,0.5162827641982485,-0.0327450970381697,-0.11287757287855195,0.04833207035948018,-0.0054788960884687675,0.048641621350259096,0.004166737244061178,0.5179048745528314,0.5179048745528314
27.200000000000003,0.5212446411425085,-0.033361357689211404,-0.11192524783318446,0.04875133268948956,-0.00547940476982932,0.04905829507466521,0.004166737244061178,0.5229048745528315,0.5229048745528315
27.3,0.5262065180867682,-0.0339776183402531,-0.11097292278781698,0.04917063944629486,-0.005479119830004852,0.04947496879907132,0.004166737244061039,0.5279048745528314,0.5279048745528314
27.400000000000002,0.5311683950310282,-0.03459387899129481,-0.11002059774244949,0.049589989498524285,-0.0054780411851968564,0.049891642523477435,0.004166737244061178,0.5329048745528315,0.5329048745528315
27.5,0.5367616753160465,-0.035094341726948974,-0.10673836619132943,0.05007316675399273,-0.005365118574740926,0.05035977090986607,0.004681283863886346,0.5385214966038998,0.5385214966038998
27.6,0.5425768617547049,-0.035554107386195084,-0.10263729103002026,0.05057840171203469,-0.005209536132355941,0.05084598299234931,0.004862120824832422,0.5443548299372332,0.5443548299372332
27.700000000000003,0.5483920481933633,-0.0360138730454412,-0.09853621586871109,0.05108319459887959,-0.005049899085492977,0.051332195074832554,0.004862120824832422,0.5501881632705666,0.5501881632705666
27.8,0.5542072346320215,-0.03647363870468729,-0.09443514070740207,0.05158752065222019,-0.004886208476734266,0.051818407157315775,0.004862120824832214,0.5560214966038999,0.5560214966038999
27.900000000000002,0.5600224210706799,-0.0369334043639334,-0.0903340655460929,0.05209135511100249,-0.004718465483585586,0.05230461923979902,0.004862120824832422,0.5618548299372332,0.5618548299372332
28.0,0.5658376075093381,-0.037393170023179496,-0.08623299038478388,0.052594673216115766,-0.004546671418483008,0.05279083132228224,0.004862120824832214,0.5676881632705665,0.5676881632705665
28.1,0.5716527939479965,-0.037852935682425606,-0.08213191522347471,0.053097450211083135,-0.004370827728796144,0.05327704340476548,0.004862120824832422,0.5735214966038998,0.5735214966038998
28.200000000000003,0.5774679803866549,-0.03831270134167172,-0.07803084006216554,0.05359966134275169,-0.004190935996828104,0.053763255487248716,0.004862120824832353,0.5793548299372333,0.5793548299372333
28.3,0.5832831668253132,-0.03877246700091781,-0.07392976490085651,0.05410128186198309,-0.0040069979398119895,0.054249467569731945,0.004862120824832283,0.5851881632705664,0.5851881632705664
28.400000000000002,0.5890983532639716,-0.03923223266016393,-0.06982868973954734,0.054602287024343936,-0.003819015409904,0.05473567965221518,0.004862120824832353,0.5910214966038999,0.5910214966038999
28.5,0.5949135397026298,-0.03969199831941002,-0.06572761457823831,0.055102652090796206,-0.003626990394173207,0.05522189173469841,0.004862120824832283,0.5968548299372332,0.5968548299372332
28.6,0.6007287261412882,-0.040151763978656135,-0.061626539416929145,0.05560235232838772,-0.003430925014587836,0.055708103817181644,0.004862120824832353,0.6026881632705665,0.6026881632705665
28.700000000000003,0.6065439125799467,-0.040611529637902245,-0.057525464255619975,0.056101363010942554,-0.0032308215279982506,0.056194315899664886,0.004862120824832422,0.6085214966039,0.6085214966039
28.8,0.6123590990186049,-0.04107129529714834,-0.05342438909431095,0.056599659419751355,-0.0030266823261164834,0.05668052798214811,0.004862120824832214,0.6143548299372331,0.6143548299372331
